No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
5,,井澤大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
6,,新保遥己,3,■,■,,□,,17,9,4,52.9,3.00,8,6,2,75.0,2,0.67,7,0,3,3,0.0,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
7,,久保下航平,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,17,2,5,2,7.4,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
8,L,安田剛,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
9,,佐々木優汰,2,■,■,,,,10,3,1,30.0,1.50,0,0,0,-,1,0.50,8,0,1,1,0.0,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
10,L,鈴木康平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,4.0,4.0,50.0,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
15,,杉本峻作,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
16,,菅原幸紀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
21,,岡森怜夢,4,■,■,■,■,,45,22,3,48.9,5.50,12,8,0,66.7,0,-,17,1,5,2,1.5,30,20.0,3.0,71.7,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
22,,岡本捷吾,4,□,□,■,■,,23,7,2,30.4,1.75,4,1,2,25.0,0,-,13,1,4,4,7.7,0,0.0,0.0,-,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
23,,谷直也,3,,□,■,■,,11,4,0,36.4,1.33,0,0,0,-,2,0.67,8,0,0,1,3.1,2,1.0,1.0,75.0,834,2022-03-05,2022,03,05,長野県,須坂市市民体育館,アイシンティルマーレ,近畿クラブスフィーダ,長嶋彰,鈴木奨平,1,3,4,Lose,107,107,118,16:20,18:27,0,大塚達也,柄澤大輔,北條龍司,片平知之,Away
1,,松下祐太,4,□,,□,□,■,3,1,1,33.3,0.25,0,0,0,-,0,-,7,1,0,4,28.6,14,10.0,2.0,78.6,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
2,,鰐川怜児,5,■,■,■,■,■,44,24,5,54.5,4.80,20,10,2,50.0,1,0.20,10,0,1,1,0.0,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
3,,高井大輝,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,1,0.20,18,0,0,8,11.1,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
4,,福池凌太,5,■,■,■,■,■,43,21,4,48.8,4.20,5,3,1,60.0,1,0.20,22,2,4,5,10.2,6,2.0,1.0,41.7,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
5,,浅田潮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
7,,石坂ハスナヌ,5,■,■,■,■,■,16,10,1,62.5,2.00,0,0,0,-,4,0.80,11,0,1,5,9.1,4,0.0,1.0,12.5,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
9,,荻野颯大,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,1,0.0,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
10,,柳生大成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
11,L,新関忠稀,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,18.0,8.0,68.8,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
14,,小林雅治,5,■,■,■,■,■,17,11,0,64.7,2.20,0,0,0,-,2,0.40,14,1,2,6,14.3,1,0.0,0.0,0.0,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
15,,難波宏冶,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,0,0,4,12.5,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
17,,矢澤雅敦,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
18,,笹岡歩夢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
19,,奥原蓮,5,■,■,■,■,□,31,11,2,35.5,2.20,3,1,1,33.3,1,0.20,13,1,0,4,15.4,39,11.0,6.0,35.9,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,長野GaRons,近畿クラブスフィーダ,篠崎寛,多田将希,3,2,5,Win,111,107,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Home
1,,山本映樹,2,,,,□,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
3,,河戸俊亮,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
4,,藤川佳大,4,■,,□,■,□,27,12,1,44.4,3.00,0,0,0,-,0,-,6,0,2,1,-4.2,22,5.0,4.0,31.8,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
9,,北村宏樹,4,,■,■,□,■,12,4,0,33.3,1.00,0,0,0,-,1,0.25,8,1,1,1,12.5,28,15.0,3.0,58.9,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
11,,本多駿,5,■,■,■,■,■,24,11,1,45.8,2.20,0,0,0,-,1,0.20,23,2,0,7,16.3,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
13,,那須野裕進,5,■,■,■,■,■,17,9,0,52.9,1.80,0,0,0,-,1,0.20,9,0,0,5,13.9,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
14,L,荒木琢真,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,31,15.0,8.0,61.3,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
18,,後藤陸翔,5,■,■,■,■,■,45,17,5,37.8,3.40,16,8,1,50.0,2,0.40,24,2,5,8,11.5,17,7.0,2.0,47.1,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
21,,武田大直,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
23,,井上尚人,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,2,0.0,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
25,,小磯智紀,5,■,■,■,■,■,3,2,1,66.7,0.40,0,0,0,-,2,0.40,16,0,0,4,6.2,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
32,,東影夏海,5,■,■,■,■,■,18,11,0,61.1,2.20,0,0,0,-,3,0.60,13,0,0,3,5.8,0,0.0,0.0,-,835,2022-03-06,2022,03,06,長野県,須坂市市民体育館,近畿クラブスフィーダ,長野GaRons,能登栄輔,高橋幸造,2,3,5,Lose,107,111,121,11:00,13:13,0,大塚達也,柄澤大輔,北條龍司,嶋田和明,Away
1,,岩阪健太郎,3,■,■,■,,,7,1,1,14.3,0.33,0,0,0,-,1,0.33,6,0,1,0,-4.2,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
2,,為我井太也,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
3,,紅林宏輝,3,■,■,■,,,33,18,0,54.5,6.00,8,4,0,50.0,0,-,9,0,3,2,-2.8,29,18.0,4.0,69.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
4,,西河孝太,3,■,■,■,,,11,2,0,18.2,0.67,3,0,0,0.0,0,-,7,0,0,2,7.1,11,3.0,5.0,50.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
6,,大貫智博,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
9,,東拓巳,2,□,,■,,,6,1,0,16.7,0.50,1,0,0,0.0,0,-,4,0,3,0,-18.8,5,2.0,1.0,50.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
10,L,野田雄介,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,4.0,6.0,53.8,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
14,,岸海斗,3,□,□,□,,,3,0,0,0.0,-,0,0,0,-,1,0.33,3,0,2,0,-16.7,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
15,,新山駿,2,■,■,,,,3,2,0,66.7,1.00,0,0,0,-,0,-,5,0,1,1,0.0,3,1.0,0.0,33.3,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
16,,西岡泰成,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,-,0,-,8,1,0,2,18.8,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
17,,筧颯斗,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
18,,鈴木浩大,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
21,,伊藤優介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
22,,松枝寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,トヨタモビリティ東京スパークル,アイシンティルマーレ,伊藤優介,松枝寿明,0,3,3,Lose,50,75,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Home
1,,滝沢優樹,2,□,,□,,,2,1,0,50.0,0.50,1,0,0,0.0,0,-,4,1,0,2,37.5,2,1.0,0.0,50.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
3,,水野将司,3,■,■,■,,,7,5,0,71.4,1.67,0,0,0,-,0,-,14,1,0,1,8.9,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
4,,斎藤総人,2,■,■,,,,7,2,0,28.6,1.00,1,0,0,0.0,1,0.50,5,1,0,0,20.0,9,7.0,1.0,83.3,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
6,,新保遥己,3,■,■,■,,,21,13,0,61.9,4.33,6,3,0,50.0,1,0.33,12,0,1,2,2.1,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
7,,久保下航平,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,1,0.33,14,1,3,3,7.1,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
8,L,安田剛,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
9,,佐々木優汰,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
10,L,鈴木康平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,7.0,1.0,75.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
15,,杉本峻作,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
16,,菅原幸紀,2,,□,■,,,7,3,1,42.9,1.50,2,2,0,100.0,0,-,5,1,3,0,5.0,5,3.0,1.0,70.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
20,,櫻井翔馬,2,,□,□,,,2,0,1,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
21,,岡森怜夢,3,■,■,■,,,22,10,2,45.5,3.33,3,1,0,33.3,1,0.33,4,0,1,1,0.0,13,5.0,3.0,50.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
22,,岡本捷吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
23,,谷直也,3,■,■,■,,,13,10,1,76.9,3.33,0,0,0,-,0,-,13,1,1,4,13.5,1,1.0,0.0,100.0,836,2022-03-06,2022,03,06,長野県,須坂市市民体育館,アイシンティルマーレ,トヨタモビリティ東京スパークル,長嶋彰,鈴木奨平,3,0,3,Win,75,50,65,14:10,15:21,0,大塚達也,立花法真沙,山条康弘,片平知之,Away
1,,滝沢優樹,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,8,3.0,5.0,68.8,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
3,,水野将司,4,■,■,■,■,,6,3,0,50.0,0.75,0,0,0,-,4,1.00,12,0,0,3,6.2,2,1.0,1.0,75.0,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
4,,斎藤総人,1,■,,,,,7,7,0,100.0,7.00,3,3,0,100.0,1,1.00,6,0,0,0,0.0,2,1.0,0.0,50.0,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
7,,久保下航平,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,2,1,-6.2,0,0.0,0.0,-,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
8,L,安田剛,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
10,L,鈴木康平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,8.0,7.0,52.3,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
12,,山下直樹,2,□,,,□,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,837,2022-03-12,2022,03,12,愛知県,碧南市臨海体育館,アイシンティルマーレ,長野GaRons,長嶋彰,鈴木奨平,3,1,4,Win,96,89,100,14:00,15:49,0,小野将人,天野圭祐,小林隆行,田中栄二,Home
