No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
3,,深津旭弘,4,■,■,■,■,,3,3,0,100.0,0.75,0,0,0,-,1,0.25,21,2,0,5,15.5,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
4,,中島健太,4,■,■,■,■,,5,3,0,60.0,0.75,0,0,0,-,3,0.75,7,0,0,2,7.1,1,0.0,0.0,0.0,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
5,,吉岡光大,4,■,■,■,■,,29,17,2,58.6,4.25,5,4,0,80.0,0,-,20,2,5,3,7.5,11,2.0,1.0,22.7,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
6,,井上慎一朗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
8,,久原大輝,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,6,2.0,0.0,33.3,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
9,,井上俊輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
10,L,井上航,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,9.0,1.0,63.3,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
11,,安井勇誠,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
14,,エドガートーマス,4,■,■,■,■,,54,28,2,51.9,7.00,23,11,2,47.8,2,0.50,25,5,5,6,21.0,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
15,L,唐川大志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
17,,金子聖輝,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
18,,山本将平,4,■,■,■,■,,23,8,0,34.8,2.00,0,0,0,-,1,0.25,9,0,5,0,-13.9,43,16.0,18.0,58.1,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
20,,筧本翔昂,4,■,■,■,■,,4,0,1,0.0,-,0,0,0,-,1,0.25,12,0,1,1,0.0,0,0.0,0.0,-,139,2017-11-26,2017,11,26,,大田区総合体育館,JTサンダーズ,サントリーサンバーズ,ｳﾞｺｳﾞｨｯﾁｳﾞｪｾﾘﾝ,ｻﾄﾚﾙﾃｨﾈ,3,1,4,Win,100,87,109,13:00,14:58,2300,田野昭彦,村中伸,服部篤史,四本松善成,Away
1,,清水邦広,4,■,■,■,■,,33,19,1,57.6,4.75,15,8,1,53.3,1,0.25,14,0,1,6,8.9,1,0.0,0.0,0.0,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
2,,深津英臣,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
5,,渡辺奏吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
6,,白澤健児,4,■,■,■,■,,11,8,0,72.7,2.00,0,0,0,-,3,0.75,10,0,1,4,7.5,1,0.0,0.0,0.0,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
7,,久原翼,3,,□,■,■,,12,7,1,58.3,2.33,0,0,0,-,1,0.33,11,0,3,2,-2.3,11,4.0,2.0,45.5,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
8,,関田誠大,4,■,■,■,■,,2,1,0,50.0,0.25,0,0,0,-,1,0.25,15,1,3,2,5.0,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
9,,今村貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
10,,山内晶大,4,■,■,■,■,,12,7,1,58.3,1.75,0,0,0,-,2,0.50,12,0,1,3,4.2,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
12,,専田和也,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
13,,クビアクミハウ,4,■,■,■,■,,34,14,2,41.2,3.50,2,1,1,50.0,4,1.00,21,3,2,13,27.4,32,13.0,11.0,57.8,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
15,,福澤達哉,3,■,■,,□,,9,3,0,33.3,1.00,1,0,0,0.0,0,-,3,0,1,0,-8.3,10,1.0,3.0,25.0,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
16,L,伊賀亮平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
17,L,永野健,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,6.0,5.0,53.1,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
21,,兒玉康成,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,1,4,Win,93,82,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Home
3,L,橘裕也,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,9.0,6.0,54.5,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
4,,山田要平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
5,,竹浪貴志,4,■,■,■,■,,4,4,0,100.0,1.00,0,0,0,-,1,0.25,16,0,1,7,9.4,1,1.0,0.0,100.0,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
6,,ペピチミラン,4,■,■,■,■,,29,12,3,41.4,3.00,14,7,3,50.0,4,1.00,15,1,5,5,6.7,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
9,,手塚大,4,■,■,■,■,,24,14,1,58.3,3.50,0,0,0,-,1,0.25,13,0,3,3,0.0,19,2.0,6.0,26.3,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
14,,長友優磨,4,■,■,■,■,,23,10,1,43.5,2.50,3,2,0,66.7,1,0.25,19,2,0,6,18.4,26,5.0,7.0,32.7,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
15,,衛藤英興,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
16,,手原紳,4,■,■,■,■,,2,2,0,100.0,0.50,0,0,0,-,0,-,9,0,0,3,8.3,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
20,,山本智大,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,1.0,4.0,50.0,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
24,L,野瀬将平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
25,,近江芳樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
27,,鈴木健太,1,,,□,,,2,0,1,0.0,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
28,,和中謙治,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
29,,井上仁,4,■,■,■,■,,10,4,0,40.0,1.00,0,0,0,-,1,0.25,9,0,0,0,0.0,1,0.0,1.0,50.0,140,2017-11-26,2017,11,26,,大田区総合体育館,FC東京,パナソニックパンサーズ,坂本将康,ﾛﾃﾞｨｱﾚｯｻﾝﾄﾞﾛ,1,3,4,Lose,82,93,95,15:40,17:24,1850,田野昭彦,戸川太輔,原啓之,渡部千穂,Away
1,,山田脩造,2,■,■,,,,13,5,1,38.5,2.50,6,2,0,33.3,1,0.50,4,0,1,1,0.0,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
2,,山近哲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
4,,内山正平,4,□,□,■,■,,0,0,0,-,-,0,0,0,-,0,-,11,0,1,2,2.3,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
5,,前田一誠,2,■,■,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
6,,近裕崇,4,■,■,■,■,,18,11,1,61.1,2.75,0,0,0,-,2,0.50,13,0,1,8,13.5,2,1.0,1.0,75.0,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
7,,白岩直也,2,■,■,,,,8,4,0,50.0,2.00,0,0,0,-,0,-,6,0,2,0,-8.3,17,6.0,8.0,58.8,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
9,,高橋拓也,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
10,L,古賀幸一郎,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,17.0,2.0,90.0,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
11,,傳田亮太,4,■,■,■,■,,23,10,3,43.5,2.50,0,0,0,-,1,0.25,18,2,5,5,11.1,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
12,,高松卓矢,4,■,■,■,■,,40,16,3,40.0,4.00,2,0,0,0.0,0,-,11,0,4,2,-4.5,16,6.0,5.0,53.1,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
13,,岡本秀明,4,□,□,■,■,,16,2,0,12.5,0.50,2,0,0,0.0,0,-,6,0,2,0,-8.3,7,4.0,3.0,78.6,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
17,L,渡邊侑磨,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
18,,新井洋介,3,,□,■,■,,14,5,1,35.7,1.67,1,1,0,100.0,0,-,6,0,1,0,-4.2,17,6.0,4.0,47.1,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
20,,川口太一,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,2.0,0.0,100.0,138,2017-11-26,2017,11,26,,富山市総合体育館,豊田合成トレフェルサ,堺ブレイザーズ,ﾄﾐｰﾃｨﾘｶｲﾈﾝ,藤田和広,1,3,4,Lose,78,97,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Home
1,,松本慶彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
2,L,井上裕介,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,13,5.0,2.0,46.2,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
5,,内藤和也,4,■,■,■,■,,8,6,0,75.0,1.50,0,0,0,-,3,0.75,20,1,1,4,8.8,1,0.0,0.0,0.0,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
7,,出耒田敬,4,■,■,■,■,,7,4,0,57.1,1.00,0,0,0,-,5,1.25,14,1,3,1,3.6,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
8,,佐川翔,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,2,0.50,3,0,1,0,-8.3,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
9,,堤智久,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
10,,千々木駿介,4,■,■,■,■,,27,14,0,51.9,3.50,2,1,0,50.0,1,0.25,15,0,3,3,0.0,18,6.0,7.0,52.8,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
11,,伊藤康貴,4,■,■,■,■,,13,2,2,15.4,0.50,0,0,0,-,0,-,19,0,4,2,-2.6,29,7.0,15.0,50.0,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
13,,松岡祐太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
14,,山口頌平,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,8,0,0,0,0.0,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
15,,木村泰輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
16,L,今富稜介,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
18,,ウォレスマルティンス,4,■,■,■,■,,51,27,3,52.9,6.75,21,13,1,61.9,1,0.25,17,1,2,6,11.8,0,0.0,0.0,-,138,2017-11-26,2017,11,26,,富山市総合体育館,堺ブレイザーズ,豊田合成トレフェルサ,真保綱一郎,坂梨朋彦,3,1,4,Win,97,78,98,15:55,17:42,1930,大塚達也,中山健,森口豊,高野俊弘,Away
