No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
14,,山口頌平,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,上杉徹,3,0,3,Win,75,59,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Home
16,L,今富稜介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,上杉徹,3,0,3,Win,75,59,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Home
20,L,山本智大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,4.0,3.0,45.8,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,上杉徹,3,0,3,Win,75,59,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Home
21,,竹元裕太郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,上杉徹,3,0,3,Win,75,59,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Home
23,,鵜野幸也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,堺ブレイザーズ,サントリーサンバーズ,ｺﾞｰﾀﾞﾝﾒｲﾌｫｰｽ,上杉徹,3,0,3,Win,75,59,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Home
1,L,鶴田大樹,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,7.0,4.0,60.0,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
3,,小野遥輝,3,■,■,■,,,8,3,0,37.5,1.00,0,0,0,-,0,-,3,0,2,1,-8.3,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
6,,季道帥,3,■,■,■,,,25,11,1,44.0,3.67,16,9,0,56.2,0,-,13,0,2,4,3.8,1,0.0,0.0,0.0,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
9,,大宅真樹,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,3,0,-10.7,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
10,,藤中謙也,3,■,■,■,,,22,11,2,50.0,3.67,7,3,1,42.9,0,-,8,0,2,2,0.0,32,18.0,4.0,62.5,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
11,,秦耕介,3,■,■,■,,,22,4,0,18.2,1.33,1,1,0,100.0,2,0.67,14,0,3,5,3.6,13,5.0,3.0,50.0,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
12,,塩田達也,3,■,■,■,,,8,6,0,75.0,2.00,0,0,0,-,1,0.33,9,0,2,4,5.6,2,1.0,0.0,50.0,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
14,,加藤久典,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
15,,喜入祥充,1,,,□,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
17,,星谷健太朗,3,□,□,□,,,1,1,0,100.0,0.33,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
18,,小川猛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
19,,栗山雅史,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
20,,西田寛基,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
21,,佐藤謙次,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-,223,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,サントリーサンバーズ,堺ブレイザーズ,荻野正二,ﾚｵﾅﾙﾄﾞｶﾙﾊﾞﾘｮ,0,3,3,Lose,59,75,84,12:00,13:37,2362,伊藤博之,浅井唯由,戸川太輔,中川正樹,Away
1,,清水邦広,3,■,■,■,,,22,13,1,59.1,4.33,7,6,0,85.7,3,1.00,12,2,1,5,25.0,1,0.0,0.0,0.0,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
2,,深津英臣,3,■,■,■,,,2,1,1,50.0,0.33,0,0,0,-,0,-,13,0,0,6,11.5,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
4,,大竹壱青,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
5,,渡辺奏吾,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
6,,白澤健児,2,■,■,,,,4,4,0,100.0,2.00,0,0,0,-,1,0.50,7,0,0,2,7.1,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
7,,久原翼,3,■,■,■,,,14,6,0,42.9,2.00,2,0,0,0.0,3,1.00,7,0,2,1,-3.6,21,10.0,7.0,64.3,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
9,,今村貴彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
10,,山内晶大,3,■,■,■,,,9,6,0,66.7,2.00,0,0,0,-,1,0.33,8,1,1,4,21.9,1,1.0,0.0,100.0,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
13,,クビアクミハウ,3,■,■,■,,,17,12,1,70.6,4.00,3,3,0,100.0,2,0.67,18,4,3,6,26.4,20,9.0,4.0,55.0,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
16,L,伊賀亮平,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
17,L,永野健,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,3.0,2.0,44.4,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
20,,新貴裕,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
21,,兒玉康成,2,,□,■,,,3,2,0,66.7,1.00,0,0,0,-,1,0.50,8,0,1,3,6.2,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
22,,小宮雄一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,パナソニックパンサーズ,FC東京,川村慎二,古田博幸,3,0,3,Win,75,59,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Home
1,,迫田郭志,3,■,■,■,,,14,6,1,42.9,2.00,0,0,0,-,1,0.33,7,0,1,2,3.6,30,8.0,9.0,41.7,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
3,L,橘裕也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
4,,山田要平,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
5,,井上仁,3,■,■,■,,,5,3,1,60.0,1.00,0,0,0,-,2,0.67,8,0,0,0,0.0,5,2.0,1.0,50.0,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
6,,近江芳樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
8,,栗山英之,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
9,,手塚大,3,□,□,□,,,7,3,0,42.9,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
12,,小田嶋大貴,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,1,0.33,12,1,0,5,18.8,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
15,,谷口渉,3,□,□,■,,,7,5,0,71.4,1.67,0,0,0,-,0,-,6,0,2,0,-8.3,5,2.0,1.0,50.0,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
16,,手原紳,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,4,10.0,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
19,,佐藤望実,2,■,■,,,,13,5,1,38.5,2.50,1,0,1,0.0,1,0.50,6,0,1,1,0.0,12,2.0,4.0,33.3,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
20,,プレモビッチピーター,3,■,■,■,,,29,11,1,37.9,3.67,16,6,1,37.5,0,-,12,2,5,3,12.5,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
21,,平田亮介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
24,L,野瀬将平,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,3.0,2.0,33.3,225,2020-02-09,2020,02,09,岡山県,岡山県総合グラウンド体育館,FC東京,パナソニックパンサーズ,真保綱一郎,ﾘﾍﾞｲﾛﾌｧﾋﾞｱｰﾉ,0,3,3,Lose,59,75,71,13:00,14:17,3400,田野敏彦,國頭亮太,原啓之,大西英和,Away
1,,山田脩造,5,■,■,■,■,■,32,15,2,46.9,3.00,3,2,0,66.7,1,0.20,20,0,3,4,1.2,27,8.0,10.0,48.1,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
2,,山近哲,5,■,■,■,■,■,8,6,0,75.0,1.20,0,0,0,-,1,0.20,10,0,2,4,5.0,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
4,,内山正平,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,1,0.0,0.0,0.0,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
5,,前田一誠,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,16,0,0,3,4.7,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
6,,近裕崇,5,■,■,■,■,■,10,5,0,50.0,1.00,0,0,0,-,6,1.20,15,0,3,5,3.3,1,0.0,1.0,50.0,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
7,,白岩直也,2,,□,□,,,12,3,1,25.0,1.50,0,0,0,-,0,-,3,0,0,0,0.0,6,1.0,2.0,33.3,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
9,,高橋拓也,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
11,,傳田亮太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
12,,高松卓矢,5,■,■,■,■,■,49,21,1,42.9,4.20,10,7,0,70.0,1,0.20,18,3,2,8,25.0,19,5.0,8.0,47.4,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
14,,椿山竜介,3,,,□,■,■,12,5,1,41.7,1.67,1,0,0,0.0,0,-,6,1,0,6,41.7,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
16,,ガスパリーニミティア,4,■,■,■,,□,18,6,1,33.3,1.50,2,0,0,0.0,2,0.50,14,3,4,6,25.0,1,1.0,0.0,100.0,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
21,,永露元稀,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
23,,勝岡将斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
24,L,小川智大,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,12.0,6.0,62.5,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,ウルフドッグス名古屋,大分三好ヴァイセアドラー,ﾃｨﾘｶｲﾈﾝﾄﾐｰ,深津貴之,3,2,5,Win,108,90,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Home
1,,バグナスブライアン,5,■,■,■,■,■,39,17,3,43.6,3.40,8,3,0,37.5,1,0.20,14,1,3,3,7.1,42,8.0,20.0,42.9,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,小川貴史,小林尚登,2,3,5,Lose,90,108,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Away
2,,田尻信太郎,3,,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,小川貴史,小林尚登,2,3,5,Lose,90,108,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Away
4,,勝将哉,4,■,■,■,■,,27,11,3,40.7,2.75,3,0,0,0.0,0,-,12,0,2,4,4.2,24,4.0,9.0,35.4,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,小川貴史,小林尚登,2,3,5,Lose,90,108,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Away
5,,大西基之,3,■,□,,,□,2,1,0,50.0,0.33,0,0,0,-,1,0.33,2,0,1,0,-12.5,0,0.0,0.0,-,224,2020-02-09,2020,02,09,大阪府,堺市金岡公園体育館,大分三好ヴァイセアドラー,ウルフドッグス名古屋,小川貴史,小林尚登,2,3,5,Lose,90,108,116,15:00,17:08,1270,伊藤博之,中山健,森口豊,和佐田信行,Away
