No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
13,,津賀菜緒,2,□,□,,,,2,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,410,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,PFUブルーキャッツ,デンソーエアリービーズ,坂本将康,倉田真,3,0,3,Win,75,62,79,12:00,13:25,0,田中昭彦,澤達大,津嶋由香,椙本一孝,Away
14,,島畑奈緒子,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,410,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,PFUブルーキャッツ,デンソーエアリービーズ,坂本将康,倉田真,3,0,3,Win,75,62,79,12:00,13:25,0,田中昭彦,澤達大,津嶋由香,椙本一孝,Away
18,,アコスタロスランディ,3,■,■,■,,,51,23,1,45.1,7.67,8,4,0,50.0,0,-,9,2,4,0,11.1,20,10.0,4.0,60.0,410,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,PFUブルーキャッツ,デンソーエアリービーズ,坂本将康,倉田真,3,0,3,Win,75,62,79,12:00,13:25,0,田中昭彦,澤達大,津嶋由香,椙本一孝,Away
33,L,和才奈々美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,410,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,PFUブルーキャッツ,デンソーエアリービーズ,坂本将康,倉田真,3,0,3,Win,75,62,79,12:00,13:25,0,田中昭彦,澤達大,津嶋由香,椙本一孝,Away
35,,志摩美古都,3,■,■,■,,,19,9,0,47.4,3.00,0,0,0,-,0,-,12,0,2,2,0.0,8,6.0,1.0,81.2,410,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,PFUブルーキャッツ,デンソーエアリービーズ,坂本将康,倉田真,3,0,3,Win,75,62,79,12:00,13:25,0,田中昭彦,澤達大,津嶋由香,椙本一孝,Away
1,,芥川愛加,4,■,■,■,■,,7,1,0,14.3,0.25,0,0,0,-,3,0.75,11,1,1,3,13.6,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
2,,林琴奈,4,■,■,■,■,,35,17,2,48.6,4.25,9,6,1,66.7,1,0.25,17,0,0,3,4.4,25,9.0,9.0,54.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
4,,橘井友香,4,□,□,□,□,,7,4,1,57.1,1.00,0,0,0,-,0,-,5,0,0,4,20.0,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
5,,柴田真果,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
6,,田中瑞稀,2,■,■,,,,15,5,0,33.3,2.50,3,2,0,66.7,1,0.50,2,0,1,0,-12.5,12,4.0,2.0,41.7,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
7,,ヌクジャンタットダオ,4,■,■,■,■,,14,6,0,42.9,1.50,0,0,0,-,3,0.75,21,0,1,6,6.0,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
8,,籾井あき,4,■,■,■,■,,4,4,0,100.0,1.00,0,0,0,-,0,-,13,1,1,7,19.2,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
10,,ドルーズアンドレア,4,■,■,■,■,,38,21,3,55.3,5.25,7,6,0,85.7,2,0.50,10,0,3,5,5.0,1,0.0,1.0,50.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
11,,目黒優佳,3,□,,□,□,,1,0,0,0.0,-,1,0,0,0.0,0,-,4,0,1,1,0.0,5,2.0,3.0,70.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
13,,西川有喜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
14,,ヒックマンジャスティス,3,,□,■,■,,18,6,1,33.3,2.00,2,2,0,100.0,0,-,9,1,0,5,25.0,21,9.0,3.0,50.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
15,L,小幡真子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,4.0,2.0,71.4,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
16,,和田由紀子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
17,,神田さくら,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,JTマーヴェラス,KUROBEアクアフェアリーズ,吉原知子,丹山禎昭,3,1,4,Win,97,81,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Home
1,,丸山紗季,1,,,,□,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
4,L,馬場ゆりか,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,7.0,7.0,58.3,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
9,,舛田紗淑,4,■,■,■,■,,31,12,2,38.7,3.00,3,1,1,33.3,1,0.25,12,0,3,4,2.1,31,9.0,8.0,41.9,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
10,,リーシモーン,4,■,■,■,■,,41,11,2,26.8,2.75,3,0,0,0.0,1,0.25,7,1,2,0,7.1,1,0.0,1.0,50.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
11,,杉原若葉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
12,,浮島杏加子,3,□,□,□,,,12,5,1,41.7,1.67,0,0,0,-,1,0.33,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
13,,梅津憂理,4,■,■,■,■,,25,7,2,28.0,1.75,2,1,0,50.0,0,-,12,0,0,4,8.3,31,3.0,12.0,29.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
14,,細沼綾,4,■,■,■,■,,19,6,0,31.6,1.50,0,0,0,-,1,0.25,14,0,3,6,5.4,2,0.0,2.0,50.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
15,,小西愛衣,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,12,0,0,4,8.3,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
16,,星加輝,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,2,5.0,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
18,,立石優華,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,2,1.0,1.0,75.0,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
19,,小杉凜華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
20,,戸部真由香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
21,,道下ひなの,4,■,■,■,■,,27,11,0,40.7,2.75,0,0,0,-,0,-,14,1,0,3,12.5,0,0.0,0.0,-,409,2021-01-31,2021,01,31,大阪府,おおきにアリーナ舞洲（舞洲アリーナ）,KUROBEアクアフェアリーズ,JTマーヴェラス,丸山貴也,武田義也,1,3,4,Lose,81,97,102,13:00,14:51,358,伊藤博之,城智人,中西幸治,中野絵里子,Away
1,,長岡望悠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
2,,井上美咲,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,12,1,0,5,18.8,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
4,,岩坂名奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
5,,井上愛里沙,3,■,■,■,,,30,11,1,36.7,3.67,2,1,0,50.0,2,0.67,8,0,1,2,3.1,6,2.0,2.0,50.0,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
6,,石井優希,3,■,■,■,,,32,8,5,25.0,2.67,4,0,1,0.0,0,-,14,0,2,5,5.4,8,5.0,0.0,62.5,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
7,,加藤光,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
8,,野本梨佳,3,■,■,■,,,29,9,0,31.0,3.00,2,0,0,0.0,3,1.00,16,2,0,11,29.7,25,4.0,10.0,36.0,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
10,,座安琴希,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
12,,今村優香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
14,,中川美柚,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
16,,アキンラデウォフォルケ,3,■,■,■,,,14,8,0,57.1,2.67,0,0,0,-,4,1.33,10,2,0,8,40.0,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
18,L,戸江真奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,5.0,2.0,60.0,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
20,,荒木彩花,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,3,1.00,10,0,1,4,7.5,1,0.0,1.0,50.0,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
24,,小島絢野,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,久光スプリングス,トヨタ車体クインシーズ,酒井新悟,大久保茂和,3,0,3,Win,75,55,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Home
1,,鴫原ひなた,3,■,■,■,,,38,10,4,26.3,3.33,1,0,0,0.0,1,0.33,12,1,1,5,16.7,15,3.0,4.0,33.3,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
6,,村永奈央,1,□,,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
7,,渡邊彩,3,■,■,■,,,16,7,0,43.8,2.33,0,0,0,-,0,-,8,1,0,5,28.1,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
8,L,榊原美沙都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
9,,辻彩乃,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
10,,熊井風音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
11,,荒木絵里香,3,■,■,■,,,14,4,1,28.6,1.33,0,0,0,-,1,0.33,8,0,0,4,12.5,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
12,,グーパートポーンプン,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
13,,ソロカイテインドレ,3,■,■,■,,,35,9,5,25.7,3.00,8,3,2,37.5,0,-,9,0,2,2,0.0,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
14,,松本亜弥華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
17,,藪田美穂子,3,■,■,■,,,29,9,2,31.0,3.00,1,1,0,100.0,0,-,10,0,0,2,5.0,43,10.0,8.0,32.6,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
18,,山上有紀,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
19,L,安井由香子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,11,8.0,1.0,77.3,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
20,,山形理沙子,3,□,■,■,,,0,0,0,-,-,0,0,0,-,0,-,5,0,1,0,-5.0,0,0.0,0.0,-,412,2021-01-31,2021,01,31,兵庫県,グリーンアリーナ神戸（神戸総合運動公園体育館）,トヨタ車体クインシーズ,久光スプリングス,印東玄弥,今村駿,0,3,3,Lose,55,75,75,13:00,14:21,450,高橋憲太郎,千代延靖夫,岡田崇,山本順一,Away
1,,井上奈々朱,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,411,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,ヴィクトリーナ姫路,越谷章,中道瞳,3,0,3,Win,76,67,84,15:00,16:30,0,田中昭彦,増岡三佳子,浜野陽一,小口広之進,Home
2,,大野果歩,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,1,0.33,10,0,1,0,-2.5,0,0.0,0.0,-,411,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,ヴィクトリーナ姫路,越谷章,中道瞳,3,0,3,Win,76,67,84,15:00,16:30,0,田中昭彦,増岡三佳子,浜野陽一,小口広之進,Home
4,,白井美沙紀,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-,411,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,ヴィクトリーナ姫路,越谷章,中道瞳,3,0,3,Win,76,67,84,15:00,16:30,0,田中昭彦,増岡三佳子,浜野陽一,小口広之進,Home
5,,中田紫乃,3,□,□,□,,,4,1,0,25.0,0.33,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-,411,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,ヴィクトリーナ姫路,越谷章,中道瞳,3,0,3,Win,76,67,84,15:00,16:30,0,田中昭彦,増岡三佳子,浜野陽一,小口広之進,Home
6,L,中島未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,411,2021-01-31,2021,01,31,滋賀県,ウカルちゃんアリーナ（滋賀県立体育館）,東レアローズ,ヴィクトリーナ姫路,越谷章,中道瞳,3,0,3,Win,76,67,84,15:00,16:30,0,田中昭彦,増岡三佳子,浜野陽一,小口広之進,Home
