No.,L,Player,Set,1,2,3,4,5,AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Get Point,Lose Point,Game Time,Start Time,End Time,Spectators,Jury,Chief Umpire,Sub Umpire,Judgeman,Home Away
6,,上野香織,3,■,■,■,,,7,2,1,28.6,0.67,0,0,0,-,0,-,8,1,1,1,12.5,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
7,,山口かなめ,4,□,□,■,■,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
8,,柳田光綺,4,■,■,□,■,,32,10,1,31.2,2.50,4,1,1,25.0,2,0.50,9,0,1,3,5.6,27,11.0,6.0,51.9,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
9,L,奥山優奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
10,L,岩崎紗也加,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,11.0,3.0,65.8,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
12,,廣瀬七海,4,■,■,■,■,,54,16,3,29.6,4.00,7,4,1,57.1,4,1.00,7,0,3,0,-10.7,12,4.0,3.0,45.8,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
14,,塚田しおり,3,■,■,,□,,0,0,0,-,-,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
15,,小島満菜美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
16,,荒谷栞,3,,□,■,□,,13,4,2,30.8,1.33,0,0,0,-,1,0.33,5,0,1,0,-5.0,16,5.0,2.0,37.5,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,NECレッドロケッツ,デンソーエアリービーズ,山田晃豊,高橋悠,1,3,4,Lose,84,96,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Home
3,,坂本奈々香,4,■,■,■,□,,28,8,1,28.6,2.00,3,0,0,0.0,0,-,11,0,2,4,4.5,27,13.0,5.0,57.4,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
4,,工藤嶺,3,,□,□,■,,19,0,1,0.0,-,3,0,0,0.0,0,-,4,0,1,0,-6.2,10,5.0,2.0,60.0,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
5,,石井里沙,4,■,■,■,■,,14,3,0,21.4,0.75,0,0,0,-,3,0.75,14,1,0,5,16.1,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
6,,鈴木裕子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
7,L,中川千世,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
9,L,小口樹葉,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,25,16.0,7.0,78.0,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
11,,宮本菜月,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
13,,山田美花,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
14,,兵頭由希,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,2,25.0,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
15,,鍋谷友理枝,4,■,■,■,■,,39,15,3,38.5,3.75,5,2,0,40.0,1,0.25,17,1,0,5,13.2,10,5.0,2.0,60.0,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
16,,堀江彩,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
17,,田原愛里,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,1,0.25,17,1,3,5,8.8,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
21,,クリスティアネフュルスト,4,■,■,■,■,,17,10,1,58.8,2.50,0,0,0,-,5,1.25,10,1,1,4,17.5,0,0.0,0.0,-,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
22,,石田瑞穂,4,■,■,■,■,,37,14,0,37.8,3.50,4,1,0,25.0,6,1.50,15,2,0,3,18.3,1,1.0,0.0,100.0,353,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,デンソーエアリービーズ,NECレッドロケッツ,川北元,ﾃﾞﾍﾘ･ｼﾞｬﾝﾃﾞﾍﾘｷﾞｭ,3,1,4,Win,96,84,109,13:00,14:58,1338,富田満,浅井唯由,小野将人,島崎美晴,Away
2,,岩崎こよみ,3,■,■,■,,,5,1,0,20.0,0.33,0,0,0,-,1,0.33,9,2,1,2,25.0,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
7,L,山岸あかね,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,4.0,71.4,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
8,,松本亜弥華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
9,,三浦茉実,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
11,,青柳京古,3,■,■,■,,,9,2,0,22.2,0.67,0,0,0,-,3,1.00,11,1,1,6,20.5,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
13,,井上美咲,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
14,,カルカセスケニア,3,■,■,■,,,59,26,7,44.1,8.67,24,12,5,50.0,2,0.67,8,1,4,0,0.0,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
17,,小笹奈津子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
18,,辺野喜未来,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
19,,荒木夕貴,3,■,■,■,,,19,5,0,26.3,1.67,2,1,0,50.0,0,-,16,4,0,7,35.9,21,7.0,3.0,40.5,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
20,,丸山裕子,3,■,■,■,,,6,2,1,33.3,0.67,0,0,0,-,0,-,13,1,1,8,21.2,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
23,L,大室璃紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
24,,山口珠李,3,■,■,■,,,12,4,0,33.3,1.33,1,0,0,0.0,0,-,16,1,1,4,10.9,15,4.0,3.0,36.7,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
26,,堀江美志,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,埼玉上尾メディックス,日立リヴァーレ,吉田敏明,箕輪憲吾,3,0,3,Win,75,57,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Home
2,,小野寺友香,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
3,,堀井有蘭,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
5,L,佐藤あり紗,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,3.0,0.0,42.9,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
6,,芳賀舞波,2,■,■,,,,9,4,1,44.4,2.00,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
7,,齋藤加奈子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
8,,佐藤美弥,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,9,0,1,3,5.6,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
9,,渡邊久惠,3,■,■,■,,,24,9,1,37.5,3.00,4,2,0,50.0,1,0.33,13,0,1,6,9.6,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
10,L,小池杏菜,2,,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
11,,栗原恵,1,,,□,,,8,1,0,12.5,1.00,0,0,0,-,0,-,3,0,0,1,8.3,6,2.0,2.0,50.0,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
12,,遠井萌仁,3,■,■,■,,,24,5,2,20.8,1.67,0,0,0,-,2,0.67,7,0,1,4,10.7,25,8.0,7.0,46.0,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
13,,長内美和子,3,■,■,■,,,18,7,1,38.9,2.33,1,1,0,100.0,0,-,9,0,2,2,0.0,18,3.0,2.0,22.2,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
14,,ジャクソンカースティ,3,■,■,■,,,15,8,1,53.3,2.67,0,0,0,-,1,0.33,9,0,2,2,0.0,2,2.0,0.0,100.0,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
16,,東原枝里,1,,,■,,,1,1,0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
17,,オクム大庭冬美ハウィ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,354,2017-12-09,2017,12,09,,深谷市総合体育館（深谷ビッグタートル）,日立リヴァーレ,埼玉上尾メディックス,甲斐祐之,高橋和人,0,3,3,Lose,57,75,74,15:40,17:00,1728,富田満,桑原健輔,明井寿枝,飯田貢士,Away
1,,芥川愛加,3,■,■,■,,,10,7,0,70.0,2.33,0,0,0,-,2,0.67,5,0,0,1,5.0,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
2,,田中瑞稀,3,■,■,■,,,23,9,0,39.1,3.00,9,6,0,66.7,0,-,18,0,1,5,5.6,19,11.0,5.0,71.1,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
3,,奥村麻依,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,4,1.33,16,0,0,7,10.9,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
6,,金杉由香,3,■,■,■,,,4,2,0,50.0,0.67,0,0,0,-,0,-,6,1,0,4,33.3,14,4.0,3.0,39.3,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
7,,田中美咲,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,14,1,0,9,23.2,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
9,,ミハイロヴィッチブランキツァ,3,■,■,■,,,38,14,4,36.8,4.67,9,3,3,33.3,0,-,6,0,1,1,0.0,4,1.0,1.0,37.5,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
10,,井上琴絵,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,0,50.0,3,1.0,0.0,33.3,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
11,,目黒優佳,3,□,□,□,,,2,1,0,50.0,0.33,0,0,0,-,0,-,6,0,0,2,8.3,9,5.0,2.0,66.7,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
13,,小川杏奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
15,L,小幡真子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,5.0,2.0,66.7,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
16,,山本美沙,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
17,,木村千春,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,JTマーヴェラス,トヨタ車体クインシーズ,吉原知子,丹山禎昭,3,0,3,Win,75,65,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Home
1,,竹田沙希,3,□,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,5,1.0,2.0,40.0,355,2017-12-09,2017,12,09,,佐賀県総合体育館,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,有川拓磨,0,3,3,Lose,65,75,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Away
2,L,佐藤澪,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-,355,2017-12-09,2017,12,09,,佐賀県総合体育館,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,有川拓磨,0,3,3,Lose,65,75,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Away
3,,高橋沙織,3,■,■,■,,,13,4,3,30.8,1.33,0,0,0,-,0,-,9,0,0,3,8.3,31,15.0,6.0,58.1,355,2017-12-09,2017,12,09,,佐賀県総合体育館,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,有川拓磨,0,3,3,Lose,65,75,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Away
4,,比金桃子,3,■,■,■,,,0,0,0,-,-,0,0,0,-,1,0.33,5,0,2,0,-10.0,1,0.0,1.0,50.0,355,2017-12-09,2017,12,09,,佐賀県総合体育館,トヨタ車体クインシーズ,JTマーヴェラス,多治見麻子,有川拓磨,0,3,3,Lose,65,75,83,15:45,17:14,2323,塚本健,北村友香,山本晋五,長谷淑子,Away
