名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
菊地零,2021-11,GSS東京サンビームズ,10,11,6,3,15,17,6,3,35.3,17.6,1,0,0,1,53,3,1,14,1,0,0,10,0.0,0.4,0.07,11.8,0.0
菊地零,2021-12,GSS東京サンビームズ,10,1,6,0,5,5,2,0,40.0,40.0,0,0,0,0,9,0,1,1,0,0,0,2,,0.4,0.0,0.0,
菊地零,2022-01,GSS東京サンビームズ,10,0,3,0,2,1,1,0,100.0,100.0,0,0,0,0,2,0,0,0,0,0,0,1,,0.5,0.0,0.0,
萩原透海,2021-11,フォレストリーヴズ熊本,7,5,18,0,21,7,1,0,14.3,14.3,0,0,0,5,44,0,3,6,0,0,0,6,,0.05,0.24,1.7,
萩原透海,2021-12,フォレストリーヴズ熊本,7,0,3,0,3,2,1,0,50.0,50.0,0,0,0,0,9,0,0,5,0,0,0,1,,0.33,0.0,13.9,
萩原透海,2022-01,フォレストリーヴズ熊本,7,3,15,0,15,6,3,0,50.0,50.0,0,0,0,1,28,1,2,4,0,0,0,5,,0.2,0.07,5.4,
藤井寧々,2022-01,群馬銀行グリーンウイングス,9,11,6,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤井寧々,2022-02,群馬銀行グリーンウイングス,9,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藤原ちひろ,2021-10,ブレス浜松,14,4,5,1,9,34,10,0,29.4,29.4,0,0,0,2,27,0,3,2,0,0,0,12,,1.11,0.22,-0.9,
藤原ちひろ,2021-11,ブレス浜松,14,5,7,1,12,50,17,3,34.0,28.0,0,0,0,9,28,2,0,0,1,0,0,28,,1.42,0.75,7.1,0.0
藤原ちひろ,2022-01,ブレス浜松,14,12,7,3,19,94,30,6,31.9,25.5,0,0,0,11,42,2,0,6,3,2,0,43,,1.58,0.58,8.3,66.7
藤原ちひろ,2022-02,ブレス浜松,14,1,3,0,4,19,6,0,31.6,31.6,0,0,0,0,6,0,0,1,0,0,0,6,,1.5,0.0,4.2,
藤原愛,2021-10,群馬銀行グリーンウイングス,18,6,0,2,4,1,0,0,0.0,0.0,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
藤原愛,2021-11,群馬銀行グリーンウイングス,18,12,4,4,8,0,0,0,,,0,0,0,0,15,0,1,1,0,0,0,0,,0.0,0.0,0.0,
藤原愛,2021-12,群馬銀行グリーンウイングス,18,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
西條華子,2021-10,GSS東京サンビームズ,16,2,6,0,6,40,13,2,32.5,27.5,0,0,0,4,19,0,1,3,55,25,17,17,,2.17,0.67,2.6,60.9
西條華子,2021-11,GSS東京サンビームズ,16,11,6,3,17,106,49,4,46.2,42.5,1,1,0,14,58,4,2,7,147,75,25,67,100.0,2.88,0.82,9.1,59.5
西條華子,2021-12,GSS東京サンビームズ,16,1,6,0,5,24,7,2,29.2,20.8,0,0,0,2,18,0,2,2,52,24,16,9,,1.4,0.4,0.0,61.5
西條華子,2022-01,GSS東京サンビームズ,16,0,3,0,3,19,6,1,31.6,26.3,0,0,0,0,9,0,2,0,23,18,1,6,,2.0,0.0,-5.6,80.4
財津響輝,2021-11,フォレストリーヴズ熊本,2,4,12,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
賀谷明日光,2021-10,GSS東京サンビームズ,25,2,3,0,5,21,6,0,28.6,28.6,0,0,0,1,15,0,0,7,0,0,0,7,,1.2,0.2,11.7,
賀谷明日光,2021-11,GSS東京サンビームズ,25,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
足袋井愉環,2021-11,大野石油広島オイラーズ,13,10,11,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
足袋井愉環,2021-12,大野石油広島オイラーズ,13,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
足袋井愉環,2022-01,大野石油広島オイラーズ,13,0,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
足袋井愉環,2022-02,大野石油広島オイラーズ,13,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野上菜月,2021-10,ルートインホテルズブリリアントアリーズ,9,6,1,2,3,0,0,0,,,0,0,0,0,13,1,0,7,4,1,3,1,,0.0,0.0,21.2,62.5
野上菜月,2021-11,ルートインホテルズブリリアントアリーズ,9,14,11,4,4,14,3,2,21.4,7.1,2,0,0,1,7,0,0,2,29,10,5,4,0.0,0.75,0.25,7.1,43.1
野上菜月,2021-12,ルートインホテルズブリリアントアリーズ,9,3,1,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野上菜月,2022-01,ルートインホテルズブリリアントアリーズ,9,9,5,3,13,0,0,0,,,0,0,0,0,0,0,0,0,99,48,25,0,,0.0,0.0,,61.1
野嶋華鈴,2021-10,ルートインホテルズブリリアントアリーズ,10,6,1,2,5,40,8,2,20.0,15.0,3,1,0,0,19,0,0,2,29,14,10,8,33.3,1.6,0.0,2.6,65.5
野嶋華鈴,2021-11,ルートインホテルズブリリアントアリーズ,10,14,11,4,16,120,39,7,32.5,26.7,12,2,2,1,58,8,1,16,50,14,14,48,16.7,2.44,0.06,20.3,42.0
野嶋華鈴,2021-12,ルートインホテルズブリリアントアリーズ,10,3,1,1,3,30,8,4,26.7,13.3,2,0,0,0,11,0,0,2,22,7,10,8,0.0,2.67,0.0,4.5,54.5
野嶋華鈴,2022-01,ルートインホテルズブリリアントアリーズ,10,9,5,3,6,20,9,2,45.0,35.0,1,1,0,0,4,0,0,2,3,0,2,9,100.0,1.5,0.0,12.5,33.3
野毛かえで,2021-12,JAぎふリオレーナ,12,4,5,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
鈴木沙彩,2021-10,ブレス浜松,4,4,5,1,6,55,11,5,20.0,10.9,0,0,0,1,7,1,2,1,39,18,8,13,,1.83,0.17,10.7,56.4
鈴木沙彩,2021-11,ブレス浜松,4,5,7,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鈴木沙彩,2022-01,ブレス浜松,4,6,6,1,2,9,1,1,11.1,0.0,0,0,0,2,3,0,0,2,0,0,0,3,,0.5,1.0,16.7,
鈴木沙彩,2022-02,ブレス浜松,4,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長尾のどか,2021-10,プレステージ・インターナショナルアランマーレ,14,6,0,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
長尾のどか,2021-11,プレステージ・インターナショナルアランマーレ,14,10,5,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長尾のどか,2021-12,プレステージ・インターナショナルアランマーレ,14,6,0,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長尾のどか,2022-01,プレステージ・インターナショナルアランマーレ,14,12,7,3,19,0,0,0,,,0,0,0,0,0,0,0,0,76,33,16,0,,0.0,0.0,,53.9
長尾のどか,2022-02,プレステージ・インターナショナルアランマーレ,14,3,1,1,4,0,0,0,,,0,0,0,0,0,0,0,0,12,7,3,0,,0.0,0.0,,70.8
関根友香,2021-10,千葉エンゼルクロス,11,0,6,0,5,11,3,0,27.3,27.3,0,0,0,0,15,0,0,4,1,1,0,3,,0.6,0.0,6.7,100.0
関根友香,2021-11,千葉エンゼルクロス,11,8,12,2,20,86,29,6,33.7,26.7,0,0,0,4,66,2,7,17,4,0,2,35,,1.45,0.2,6.8,25.0
関根友香,2021-12,千葉エンゼルクロス,11,2,3,0,5,17,3,1,17.6,11.8,0,0,0,4,21,0,1,11,9,4,2,7,,0.6,0.8,11.9,55.6
関根友香,2022-01,千葉エンゼルクロス,11,9,2,3,11,36,10,2,27.8,22.2,0,0,0,5,40,3,1,10,0,0,0,18,,0.91,0.45,13.1,
駒田愛実,2021-11,大野石油広島オイラーズ,12,10,11,2,7,59,19,5,32.2,23.7,0,0,0,2,26,2,2,7,0,0,0,23,,2.71,0.29,12.5,
駒田愛実,2021-12,大野石油広島オイラーズ,12,0,3,0,3,30,12,1,40.0,36.7,1,0,0,0,14,1,0,8,15,7,1,13,0.0,4.0,0.0,21.4,50.0
駒田愛実,2022-01,大野石油広島オイラーズ,12,0,6,0,6,60,18,2,30.0,26.7,0,0,0,2,7,1,1,1,9,5,1,21,,3.0,0.33,14.3,61.1
駒田愛実,2022-02,大野石油広島オイラーズ,12,1,6,0,6,66,16,5,24.2,16.7,1,0,1,0,15,0,2,4,40,18,8,16,0.0,2.67,0.0,3.3,55.0
高橋侑里,2021-10,JAぎふリオレーナ,10,4,4,1,8,0,0,0,,,0,0,0,0,0,0,0,0,3,3,0,0,,0.0,0.0,,100.0
高橋侑里,2021-11,JAぎふリオレーナ,10,13,12,3,25,0,0,0,,,0,0,0,0,0,0,0,0,12,9,2,0,,0.0,0.0,,83.3
高橋侑里,2021-12,JAぎふリオレーナ,10,4,5,1,9,0,0,0,,,0,0,0,0,0,0,0,0,8,3,2,0,,0.0,0.0,,50.0
高橋愛未,2021-10,ルートインホテルズブリリアントアリーズ,5,6,1,2,7,58,23,10,39.7,22.4,6,1,2,0,26,0,3,7,51,25,7,23,16.7,3.29,0.0,3.8,55.9
高橋愛未,2021-11,ルートインホテルズブリリアントアリーズ,5,14,11,4,21,185,87,11,47.0,41.1,11,6,2,5,76,4,5,22,188,83,35,96,54.5,4.14,0.24,10.9,53.5
高橋愛未,2021-12,ルートインホテルズブリリアントアリーズ,5,3,1,1,3,29,13,2,44.8,37.9,3,0,1,1,11,0,1,1,25,14,6,14,0.0,4.33,0.33,0.0,68.0
高橋愛未,2022-01,ルートインホテルズブリリアントアリーズ,5,9,5,3,14,117,43,8,36.8,29.9,4,0,2,4,53,3,3,17,89,47,19,50,0.0,3.07,0.29,12.3,63.5
高石明美,2021-10,JAぎふリオレーナ,1,4,4,1,8,97,27,7,27.8,20.6,15,5,2,1,24,1,2,4,3,0,1,29,33.3,3.38,0.12,6.2,16.7
高石明美,2021-11,JAぎふリオレーナ,1,13,12,3,25,333,106,22,31.8,25.2,46,17,5,5,86,4,9,19,8,3,1,115,37.0,4.24,0.2,7.6,43.8
高石明美,2021-12,JAぎふリオレーナ,1,4,5,1,9,166,47,12,28.3,21.1,29,9,3,4,29,2,4,11,2,1,0,53,31.0,5.22,0.44,12.9,50.0
高野唯,2021-10,リガーレ仙台,8,0,6,0,3,25,5,1,20.0,16.0,0,0,0,0,7,2,0,2,21,4,5,7,,1.67,0.0,35.7,31.0
高野唯,2021-11,リガーレ仙台,8,4,6,1,4,0,0,0,,,0,0,0,0,0,0,0,0,5,0,0,0,,0.0,0.0,,0.0
高野唯,2021-12,リガーレ仙台,8,3,1,1,3,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
高野唯,2022-01,リガーレ仙台,8,1,6,0,7,68,24,4,35.3,29.4,0,0,0,1,23,0,3,3,48,24,10,25,,3.43,0.14,0.0,60.4
高野唯,2022-02,リガーレ仙台,8,3,0,1,3,23,8,0,34.8,34.8,0,0,0,3,7,0,2,1,9,7,1,11,,2.67,1.0,-3.6,83.3
鶴ヶ崎佳寿葉,2021-10,千葉エンゼルクロス,14,0,6,0,6,0,0,0,,,0,0,0,0,0,0,0,0,26,13,7,0,,0.0,0.0,,63.5
鶴ヶ崎佳寿葉,2021-11,千葉エンゼルクロス,14,8,12,2,20,0,0,0,,,0,0,0,0,0,0,0,0,78,57,9,0,,0.0,0.0,,78.8
鶴ヶ崎佳寿葉,2021-12,千葉エンゼルクロス,14,2,3,0,5,0,0,0,,,0,0,0,0,0,0,0,0,17,13,0,0,,0.0,0.0,,76.5
鶴ヶ崎佳寿葉,2022-01,千葉エンゼルクロス,14,9,2,3,11,0,0,0,,,0,0,0,0,0,0,0,0,49,24,12,0,,0.0,0.0,,61.2
鶴田佳菜,2021-10,千葉エンゼルクロス,19,0,6,0,6,69,9,4,13.0,7.2,7,0,2,0,16,0,0,3,14,5,3,9,0.0,1.5,0.0,4.7,46.4
鶴田佳菜,2021-11,千葉エンゼルクロス,19,8,12,2,20,218,71,13,32.6,26.6,4,2,0,7,93,3,3,25,52,16,16,81,50.0,3.55,0.35,9.1,46.2
鶴田佳菜,2021-12,千葉エンゼルクロス,19,2,3,0,5,56,16,4,28.6,21.4,1,0,0,2,19,0,0,10,4,3,1,18,0.0,3.2,0.4,13.2,87.5
鶴田佳菜,2022-01,千葉エンゼルクロス,19,9,2,3,11,117,36,3,30.8,28.2,0,0,0,1,26,0,1,8,19,7,3,37,,3.27,0.09,6.7,44.7
黒田夢乃,2021-10,千葉エンゼルクロス,3,0,6,0,5,0,0,0,,,0,0,0,0,0,0,0,0,5,2,1,0,,0.0,0.0,,50.0
黒田夢乃,2021-11,千葉エンゼルクロス,3,8,12,2,19,0,0,0,,,0,0,0,0,24,1,1,4,42,16,12,1,,0.0,0.0,7.3,52.4
黒田夢乃,2021-12,千葉エンゼルクロス,3,2,3,0,5,0,0,0,,,0,0,0,0,9,0,0,1,11,1,3,0,,0.0,0.0,2.8,22.7
黒田夢乃,2022-01,千葉エンゼルクロス,3,9,2,3,9,0,0,0,,,0,0,0,0,13,1,1,5,3,2,0,1,,0.0,0.0,15.4,66.7
齊藤望,2021-10,JAぎふリオレーナ,15,4,4,1,7,5,2,0,40.0,40.0,0,0,0,0,15,0,0,4,0,0,0,2,,0.29,0.0,6.7,
齊藤望,2021-11,JAぎふリオレーナ,15,13,12,3,23,143,51,6,35.7,31.5,11,4,0,0,58,5,6,20,1,0,0,56,36.4,2.22,0.0,14.7,0.0
齊藤望,2021-12,JAぎふリオレーナ,15,4,5,1,8,61,25,5,41.0,32.8,13,8,2,1,26,0,4,13,0,0,0,26,61.5,3.12,0.12,8.7,
