名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
佐藤望実,2021-10,FC東京,19,7,18,0,3,8,1,1,12.5,0.0,1,1,0,1,4,0,3,0,5,2,1,2,100.0,0.33,0.33,-18.8,50.0
佐藤望実,2021-11,FC東京,19,10,7,3,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
佐藤望実,2021-12,FC東京,19,4,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤望実,2022-01,FC東京,19,7,13,2,11,55,17,3,30.9,25.5,3,1,0,1,29,2,5,3,21,4,9,20,33.3,1.55,0.09,5.2,40.5
佐藤謙次,2021-10,サントリーサンバーズ,12,15,10,5,15,8,4,0,50.0,50.0,0,0,0,1,23,1,5,6,0,0,0,6,,0.27,0.07,5.4,
佐藤謙次,2021-11,サントリーサンバーズ,12,11,12,3,9,2,1,0,50.0,50.0,0,0,0,0,12,0,4,3,0,0,0,1,,0.11,0.0,-2.1,
佐藤謙次,2021-12,サントリーサンバーズ,12,6,3,2,3,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
佐藤謙次,2022-01,サントリーサンバーズ,12,22,7,7,19,0,0,0,,,0,0,0,1,25,0,2,5,0,0,0,1,,0.0,0.05,3.0,
佐藤謙次,2022-02,サントリーサンバーズ,12,12,2,4,7,11,7,2,63.6,45.5,0,0,0,1,20,0,0,6,1,1,0,8,,1.0,0.14,7.5,100.0
佐藤謙次,2022-03,サントリーサンバーズ,12,0,3,0,2,2,1,0,50.0,50.0,0,0,0,0,2,0,0,1,0,0,0,1,,0.5,0.0,12.5,
備一真,2021-10,大分三好ヴァイセアドラー,12,6,16,1,12,0,0,0,,,0,0,0,0,1,0,0,0,41,24,6,0,,0.0,0.0,0.0,65.9
備一真,2021-11,大分三好ヴァイセアドラー,12,3,17,1,14,0,0,0,,,0,0,0,0,0,0,0,0,67,46,10,0,,0.0,0.0,,76.1
備一真,2021-12,大分三好ヴァイセアドラー,12,3,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,27,11,10,0,,0.0,0.0,,59.3
備一真,2022-01,大分三好ヴァイセアドラー,12,11,21,3,32,0,0,0,,,0,0,0,0,0,0,0,0,166,116,17,0,,0.0,0.0,,75.0
備一真,2022-02,大分三好ヴァイセアドラー,12,2,15,0,17,0,0,0,,,0,0,0,0,0,0,0,0,82,40,18,0,,0.0,0.0,,59.8
備一真,2022-03,大分三好ヴァイセアドラー,12,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,11,7,3,0,,0.0,0.0,,77.3
傳田亮太,2021-10,ウルフドッグス名古屋,11,16,7,5,23,54,33,1,61.1,59.3,0,0,0,19,64,3,10,13,6,3,1,55,,1.43,0.83,5.9,58.3
傳田亮太,2021-11,ウルフドッグス名古屋,11,9,13,2,22,49,31,1,63.3,61.2,0,0,0,13,53,1,8,13,3,2,0,45,,1.41,0.59,4.2,66.7
傳田亮太,2021-12,ウルフドッグス名古屋,11,6,3,2,9,14,10,1,71.4,64.3,0,0,0,7,18,1,5,3,1,1,0,18,,1.11,0.78,2.8,100.0
傳田亮太,2022-01,ウルフドッグス名古屋,11,10,7,2,17,32,21,2,65.6,59.4,0,0,0,8,35,0,2,6,7,4,0,29,,1.24,0.47,2.9,57.1
傳田亮太,2022-02,ウルフドッグス名古屋,11,15,7,5,19,51,26,3,51.0,45.1,0,0,0,12,42,0,3,11,9,5,1,38,,1.37,0.63,4.8,61.1
兒玉康成,2021-10,パナソニックパンサーズ,21,17,5,5,17,39,28,0,71.8,71.8,0,0,0,3,58,4,4,13,3,0,0,35,,1.65,0.18,10.8,0.0
兒玉康成,2021-11,パナソニックパンサーズ,21,6,7,1,13,22,17,0,77.3,77.3,0,0,0,2,43,2,2,7,3,0,2,21,,1.31,0.15,7.6,33.3
出耒田敬,2021-10,堺ブレイザーズ,7,16,7,5,23,46,29,2,63.0,58.7,0,0,0,14,62,0,7,14,4,4,0,43,,1.26,0.61,2.8,100.0
出耒田敬,2021-11,堺ブレイザーズ,7,16,6,5,22,54,37,0,68.5,68.5,0,0,0,6,59,1,7,14,13,6,4,44,,1.68,0.27,4.7,61.5
出耒田敬,2021-12,堺ブレイザーズ,7,4,4,1,8,22,9,0,40.9,40.9,0,0,0,3,24,0,1,5,3,0,1,12,,1.12,0.38,4.2,16.7
出耒田敬,2022-01,堺ブレイザーズ,7,17,9,5,26,56,29,2,51.8,48.2,0,0,0,12,63,0,5,12,4,0,2,41,,1.12,0.46,2.8,25.0
出耒田敬,2022-02,堺ブレイザーズ,7,14,9,4,23,64,37,1,57.8,56.2,0,0,0,14,61,1,6,11,9,5,0,52,,1.61,0.61,3.7,55.6
出耒田敬,2022-03,堺ブレイザーズ,7,3,0,1,3,9,6,2,66.7,44.4,0,0,0,4,8,0,0,1,1,1,0,10,,2.0,1.33,3.1,100.0
前田一誠,2021-10,ウルフドッグス名古屋,5,16,7,5,19,1,1,0,100.0,100.0,0,0,0,2,57,1,3,11,1,0,0,4,,0.05,0.11,5.3,0.0
前田一誠,2021-11,ウルフドッグス名古屋,5,9,13,2,14,0,0,0,,,0,0,0,2,35,0,0,6,0,0,0,2,,0.0,0.14,4.3,
前田一誠,2021-12,ウルフドッグス名古屋,5,6,3,2,8,2,2,0,100.0,100.0,0,0,0,0,19,0,0,3,0,0,0,2,,0.25,0.0,3.9,
前田一誠,2022-01,ウルフドッグス名古屋,5,10,7,2,12,0,0,0,,,0,0,0,0,16,0,1,4,0,0,0,0,,0.0,0.0,4.7,
前田一誠,2022-02,ウルフドッグス名古屋,5,15,7,5,11,0,0,0,,,0,0,0,0,15,0,0,3,0,0,0,0,,0.0,0.0,5.0,
加藤久典,2021-10,サントリーサンバーズ,14,15,10,5,11,17,9,2,52.9,41.2,0,0,0,1,22,0,1,4,5,2,3,10,,0.82,0.09,3.4,70.0
加藤久典,2021-11,サントリーサンバーズ,14,9,6,3,2,2,1,0,50.0,50.0,0,0,0,0,3,0,0,0,1,0,0,1,,0.5,0.0,0.0,0.0
加藤久典,2022-01,サントリーサンバーズ,14,6,2,2,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,0,,0.0,0.0,8.3,
勝将哉,2021-10,大分三好ヴァイセアドラー,4,6,16,1,1,0,0,0,,,0,0,0,0,2,0,0,0,3,0,0,0,,0.0,0.0,0.0,0.0
勝将哉,2021-11,大分三好ヴァイセアドラー,4,3,17,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
勝将哉,2021-12,大分三好ヴァイセアドラー,4,1,3,0,1,1,1,0,100.0,100.0,0,0,0,0,2,1,1,0,0,0,0,2,,1.0,0.0,37.5,
勝岡将斗,2021-10,ウルフドッグス名古屋,23,13,7,4,13,0,0,0,,,0,0,0,0,17,0,2,5,0,0,0,0,,0.0,0.0,4.4,
勝岡将斗,2021-11,ウルフドッグス名古屋,23,2,6,0,4,0,0,0,,,0,0,0,0,4,0,1,0,0,0,0,0,,0.0,0.0,-6.2,
勝岡将斗,2021-12,ウルフドッグス名古屋,23,6,3,2,3,0,0,0,,,0,0,0,0,9,0,0,4,0,0,0,0,,0.0,0.0,11.1,
勝岡将斗,2022-01,ウルフドッグス名古屋,23,10,7,2,16,0,0,0,,,0,0,0,0,19,0,3,6,0,0,0,0,,0.0,0.0,3.9,
勝岡将斗,2022-02,ウルフドッグス名古屋,23,15,7,5,15,0,0,0,,,0,0,0,0,18,1,4,1,0,0,0,1,,0.0,0.0,1.4,
千々木駿介,2021-10,堺ブレイザーズ,10,16,7,5,14,19,8,1,42.1,36.8,1,1,0,1,11,0,1,4,0,0,0,9,100.0,0.57,0.07,6.8,
千々木駿介,2021-11,堺ブレイザーズ,10,16,6,5,8,11,2,2,18.2,0.0,4,1,2,0,2,0,1,1,0,0,0,2,25.0,0.25,0.0,0.0,
千々木駿介,2021-12,堺ブレイザーズ,10,4,4,1,5,6,3,0,50.0,50.0,0,0,0,0,4,0,0,3,0,0,0,3,,0.6,0.0,18.8,
千々木駿介,2022-01,堺ブレイザーズ,10,17,9,5,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
千々木駿介,2022-02,堺ブレイザーズ,10,14,9,4,10,25,8,2,32.0,24.0,6,3,1,2,7,0,1,1,0,0,0,10,50.0,0.8,0.2,0.0,
古賀健太,2021-10,大分三好ヴァイセアドラー,18,6,16,1,18,82,45,7,54.9,46.3,37,17,6,1,32,2,10,6,1,0,0,48,45.9,2.5,0.06,3.1,0.0
古賀健太,2021-11,大分三好ヴァイセアドラー,18,3,17,1,17,98,46,8,46.9,38.8,48,24,4,3,32,3,11,9,0,0,0,52,50.0,2.71,0.18,7.8,
古賀健太,2021-12,大分三好ヴァイセアドラー,18,3,6,0,5,26,7,4,26.9,11.5,7,3,1,1,7,0,5,1,0,0,0,8,42.9,1.4,0.2,-14.3,
古賀健太,2022-01,大分三好ヴァイセアドラー,18,11,21,3,21,143,72,14,50.3,40.6,53,27,9,4,51,3,19,13,2,0,2,79,50.9,3.43,0.19,2.9,50.0
古賀健太,2022-02,大分三好ヴァイセアドラー,18,2,15,0,10,19,8,3,42.1,26.3,5,2,0,1,10,1,4,2,0,0,0,10,40.0,0.8,0.1,5.0,
古賀太一郎,2021-10,FC東京,10,7,18,0,25,0,0,0,,,0,0,0,0,0,0,0,0,107,54,21,0,,0.0,0.0,,60.3
古賀太一郎,2021-11,FC東京,10,10,10,3,20,0,0,0,,,0,0,0,0,0,0,0,0,93,58,18,0,,0.0,0.0,,72.0
古賀太一郎,2021-12,FC東京,10,4,4,1,5,0,0,0,,,0,0,0,0,0,0,0,0,25,15,6,0,,0.0,0.0,,72.0
合田心平,2021-10,JTサンダーズ広島,12,10,13,2,8,0,0,0,,,0,0,0,0,12,0,1,2,0,0,0,0,,0.0,0.0,2.1,
合田心平,2021-11,JTサンダーズ広島,12,11,10,3,12,0,0,0,,,0,0,0,0,13,1,2,1,0,0,0,1,,0.0,0.0,5.8,
合田心平,2021-12,JTサンダーズ広島,12,6,0,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
合田心平,2022-01,JTサンダーズ広島,12,9,17,1,8,0,0,0,,,0,0,0,0,13,0,1,2,0,0,0,0,,0.0,0.0,1.9,
合田心平,2022-02,JTサンダーズ広島,12,10,14,2,11,1,0,0,0.0,0.0,0,0,0,0,12,0,0,1,0,0,0,0,,0.0,0.0,2.1,
合田心平,2022-03,JTサンダーズ広島,12,9,2,3,5,0,0,0,,,0,0,0,0,4,0,0,0,0,0,0,0,,0.0,0.0,0.0,
唐川大志,2021-10,JTサンダーズ広島,15,10,13,2,10,0,0,0,,,0,0,0,0,0,0,0,0,59,20,17,0,,0.0,0.0,,48.3
唐川大志,2021-11,JTサンダーズ広島,15,11,10,3,12,0,0,0,,,0,0,0,0,0,0,0,0,44,20,13,0,,0.0,0.0,,60.2
唐川大志,2021-12,JTサンダーズ広島,15,6,0,2,6,0,0,0,,,0,0,0,0,0,0,0,0,10,7,0,0,,0.0,0.0,,70.0
唐川大志,2022-01,JTサンダーズ広島,15,9,17,1,26,0,0,0,,,0,0,0,0,0,0,0,0,66,22,12,0,,0.0,0.0,,42.4
唐川大志,2022-02,JTサンダーズ広島,15,10,14,2,24,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
唐川大志,2022-03,JTサンダーズ広島,15,9,2,3,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
喜入祥充,2021-10,サントリーサンバーズ,15,15,10,5,17,0,0,0,,,0,0,0,0,0,0,0,0,41,19,12,0,,0.0,0.0,,61.0
喜入祥充,2021-11,サントリーサンバーズ,15,11,12,3,22,0,0,0,,,0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0.0,,50.0
喜入祥充,2021-12,サントリーサンバーズ,15,6,3,2,6,0,0,0,,,0,0,0,0,0,0,0,0,36,9,6,0,,0.0,0.0,,33.3
喜入祥充,2022-01,サントリーサンバーズ,15,19,7,6,2,0,0,0,,,0,0,0,0,0,0,0,0,2,1,1,0,,0.0,0.0,,75.0
喜入祥充,2022-02,サントリーサンバーズ,15,9,2,3,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
喜入祥充,2022-03,サントリーサンバーズ,15,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂下純也,2021-10,JTサンダーズ広島,11,10,13,2,23,124,53,6,42.7,37.9,30,16,2,4,90,3,9,12,129,57,29,60,53.3,2.3,0.17,4.2,55.4
坂下純也,2021-11,JTサンダーズ広島,11,11,10,3,13,50,17,4,34.0,26.0,9,4,1,1,45,1,2,8,57,20,22,19,44.4,1.31,0.08,5.6,54.4
坂下純也,2021-12,JTサンダーズ広島,11,6,0,2,2,7,5,0,71.4,71.4,2,0,0,0,5,0,0,2,8,4,3,5,0.0,2.5,0.0,10.0,68.8
坂下純也,2022-01,JTサンダーズ広島,11,9,17,1,25,151,83,9,55.0,49.0,31,20,2,1,90,2,6,25,168,79,36,86,64.5,3.32,0.04,7.5,57.7
坂下純也,2022-02,JTサンダーズ広島,11,10,14,2,24,150,67,11,44.7,37.3,39,18,4,6,97,4,4,19,132,56,42,77,46.2,2.79,0.25,8.0,58.3
坂下純也,2022-03,JTサンダーズ広島,11,9,2,3,11,70,36,5,51.4,44.3,14,7,1,2,40,0,4,12,54,22,11,38,50.0,3.27,0.18,5.0,50.9
堀江友裕,2021-10,堺ブレイザーズ,5,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
堀江友裕,2021-11,堺ブレイザーズ,5,6,2,2,1,0,0,0,,,0,0,0,0,2,0,0,1,1,0,1,0,,0.0,0.0,12.5,50.0
堀江友裕,2021-12,堺ブレイザーズ,5,4,4,1,2,0,0,0,,,0,0,0,0,1,0,0,1,1,1,0,0,,0.0,0.0,25.0,100.0
堀江友裕,2022-01,堺ブレイザーズ,5,6,0,2,4,0,0,0,,,0,0,0,0,6,0,0,0,0,0,0,0,,0.0,0.0,0.0,
大塚達宣,2022-01,パナソニックパンサーズ,15,17,7,5,16,102,56,4,54.9,51.0,21,14,0,4,66,3,7,26,72,31,22,63,66.7,3.5,0.25,11.7,58.3
大塚達宣,2022-02,パナソニックパンサーズ,15,15,8,4,20,149,84,3,56.4,54.4,27,16,0,6,84,4,6,23,118,47,34,94,59.3,4.2,0.3,9.8,54.2
大塚達宣,2022-03,パナソニックパンサーズ,15,7,3,2,10,71,39,3,54.9,50.7,16,9,1,3,46,2,7,16,67,30,17,44,56.2,3.9,0.3,9.2,57.5
大宅真樹,2021-10,サントリーサンバーズ,9,15,10,5,25,6,4,0,66.7,66.7,0,0,0,1,109,4,27,41,3,0,0,9,,0.16,0.04,6.9,0.0
大宅真樹,2021-11,サントリーサンバーズ,9,11,12,3,23,6,5,1,83.3,66.7,0,0,0,2,77,4,23,13,2,0,0,11,,0.22,0.09,1.9,0.0
大宅真樹,2021-12,サントリーサンバーズ,9,6,3,2,9,1,1,0,100.0,100.0,0,0,0,3,48,2,4,17,3,0,0,6,,0.11,0.33,10.9,0.0
大宅真樹,2022-01,サントリーサンバーズ,9,22,7,7,29,5,3,0,60.0,60.0,0,0,0,3,107,2,29,25,2,0,0,8,,0.1,0.1,0.9,0.0
大宅真樹,2022-02,サントリーサンバーズ,9,12,2,4,14,4,4,0,100.0,100.0,0,0,0,0,55,2,13,4,1,0,0,6,,0.29,0.0,-0.5,0.0
大宅真樹,2022-03,サントリーサンバーズ,9,0,3,0,3,0,0,0,,,0,0,0,1,10,0,2,4,1,0,0,1,,0.0,0.33,5.0,0.0
大竹壱青,2021-10,パナソニックパンサーズ,4,17,5,5,22,194,112,9,57.7,53.1,62,36,4,5,97,14,22,35,3,1,1,131,58.1,5.09,0.23,17.8,50.0
大竹壱青,2021-11,パナソニックパンサーズ,4,12,12,3,23,170,80,12,47.1,40.0,58,32,4,8,79,4,19,32,2,1,1,92,55.2,3.48,0.35,9.2,75.0
大竹壱青,2021-12,パナソニックパンサーズ,4,2,6,0,6,48,26,3,54.2,47.9,19,10,2,3,26,3,9,4,0,0,0,32,52.6,4.33,0.5,6.7,
大竹壱青,2022-01,パナソニックパンサーズ,4,17,7,5,14,94,46,8,48.9,40.4,36,18,3,8,50,3,16,15,6,3,2,57,50.0,3.29,0.57,5.5,66.7
大竹壱青,2022-02,パナソニックパンサーズ,4,15,8,4,21,150,71,8,47.3,42.0,59,36,7,6,80,7,20,19,6,3,3,84,61.0,3.38,0.29,8.4,75.0
大竹壱青,2022-03,パナソニックパンサーズ,4,7,3,2,1,6,2,1,33.3,16.7,3,2,1,0,2,0,0,1,0,0,0,2,66.7,2.0,0.0,12.5,
大西基之,2021-10,大分三好ヴァイセアドラー,5,5,13,1,4,6,4,0,66.7,66.7,0,0,0,0,10,0,0,3,0,0,0,4,,1.0,0.0,7.5,
大西基之,2021-11,大分三好ヴァイセアドラー,5,3,5,1,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大西基之,2021-12,大分三好ヴァイセアドラー,5,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
安永拓弥,2021-10,JTサンダーズ広島,1,9,7,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
安永拓弥,2021-11,JTサンダーズ広島,1,11,10,3,6,8,4,1,50.0,37.5,0,0,0,4,13,0,2,1,1,1,0,8,,0.67,0.67,-1.9,100.0
安永拓弥,2021-12,JTサンダーズ広島,1,6,0,2,2,3,2,0,66.7,66.7,0,0,0,1,1,0,0,0,0,0,0,3,,1.0,0.5,0.0,
安永拓弥,2022-03,JTサンダーズ広島,1,9,2,3,11,22,11,0,50.0,50.0,0,0,0,4,21,1,2,2,2,1,0,16,,1.0,0.36,4.8,50.0
安部翔大,2022-01,大分三好ヴァイセアドラー,15,11,21,3,32,85,50,3,58.8,55.3,0,0,0,13,80,3,18,14,24,10,8,66,,1.56,0.41,2.5,58.3
安部翔大,2022-02,大分三好ヴァイセアドラー,15,2,15,0,17,41,24,3,58.5,51.2,0,0,0,12,51,3,14,7,16,8,5,39,,1.41,0.71,2.5,65.6
安部翔大,2022-03,大分三好ヴァイセアドラー,15,0,3,0,3,10,1,0,10.0,10.0,0,0,0,1,7,0,3,0,1,0,1,2,,0.33,0.33,-10.7,50.0
宮原和輝,2021-11,FC東京,22,0,3,0,2,0,0,0,,,0,0,0,0,2,0,0,0,2,0,1,0,,0.0,0.0,0.0,25.0
宮原和輝,2022-01,FC東京,22,7,19,2,6,0,0,0,,,0,0,0,0,3,0,0,0,2,0,2,0,,0.0,0.0,0.0,50.0
宮原和輝,2022-02,FC東京,22,6,2,2,1,0,0,0,,,0,0,0,0,0,0,0,0,2,1,1,0,,0.0,0.0,,75.0
宮原和輝,2022-03,FC東京,22,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
宮浦健人,2021-10,ジェイテクトSTINGS,15,12,13,3,25,203,92,18,45.3,36.5,87,42,9,2,89,8,33,32,3,1,1,102,48.3,3.68,0.08,8.7,50.0
宮浦健人,2021-11,ジェイテクトSTINGS,15,17,7,5,24,180,106,12,58.9,52.2,78,45,7,8,93,10,21,21,2,2,0,124,57.7,4.42,0.33,10.8,100.0
宮浦健人,2021-12,ジェイテクトSTINGS,15,3,6,0,9,81,43,4,53.1,48.1,40,25,1,1,40,5,8,15,0,0,0,49,62.5,4.78,0.11,16.9,
宮浦健人,2022-01,ジェイテクトSTINGS,15,16,12,5,28,285,141,19,49.5,42.8,122,66,12,2,120,11,29,50,0,0,0,154,54.1,5.04,0.07,13.5,
宮浦健人,2022-02,ジェイテクトSTINGS,15,4,6,1,10,113,58,5,51.3,46.9,49,31,2,4,52,7,8,15,1,0,0,69,63.3,5.8,0.4,16.8,0.0
富松崇彰,2021-10,東レアローズ,1,14,9,4,2,4,0,0,0.0,0.0,0,0,0,0,2,0,0,0,2,1,0,0,,0.0,0.0,0.0,50.0
富松崇彰,2021-11,東レアローズ,1,14,4,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
富松崇彰,2021-12,東レアローズ,1,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
富松崇彰,2022-01,東レアローズ,1,18,15,5,25,52,29,1,55.8,53.8,1,0,0,9,66,3,1,9,6,4,1,41,0.0,1.16,0.36,7.6,75.0
富松崇彰,2022-02,東レアローズ,1,1,6,0,7,20,10,0,50.0,50.0,0,0,0,5,20,1,2,4,7,6,1,16,,1.43,0.71,7.5,92.9
富松崇彰,2022-03,東レアローズ,1,3,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
富田将馬,2021-10,東レアローズ,9,14,9,4,21,99,46,7,46.5,39.4,25,13,2,6,71,5,12,17,141,76,35,57,52.0,2.19,0.29,8.8,66.3
富田将馬,2021-11,東レアローズ,9,17,4,5,21,96,46,8,47.9,39.6,10,7,0,3,76,14,12,15,102,51,14,63,70.0,2.19,0.14,19.4,56.9
富田将馬,2021-12,東レアローズ,9,6,2,2,8,35,14,4,40.0,28.6,4,1,1,0,25,1,4,9,56,40,7,15,25.0,1.75,0.0,9.0,77.7
富田将馬,2022-01,東レアローズ,9,18,15,5,33,178,78,9,43.8,38.8,24,12,5,8,112,10,30,26,192,109,47,96,50.0,2.36,0.24,8.0,69.0
富田将馬,2022-02,東レアローズ,9,10,9,3,19,114,59,5,51.8,47.4,20,8,2,4,83,9,20,21,93,54,23,72,40.0,3.11,0.21,11.1,70.4
富田将馬,2022-03,東レアローズ,9,6,4,2,10,79,39,3,49.4,45.6,9,7,0,0,38,3,11,8,39,14,14,42,77.8,3.9,0.0,5.9,53.8
小宮雄一郎,2021-10,パナソニックパンサーズ,22,17,5,5,6,9,3,1,33.3,22.2,0,0,0,1,19,0,0,4,0,0,0,4,,0.5,0.17,5.3,
小宮雄一郎,2021-11,パナソニックパンサーズ,22,12,12,3,15,20,7,0,35.0,35.0,1,0,0,6,41,0,5,3,2,1,0,13,0.0,0.47,0.4,-1.2,50.0
小宮雄一郎,2021-12,パナソニックパンサーズ,22,2,6,0,8,20,10,1,50.0,45.0,0,0,0,3,23,0,3,3,4,2,2,13,,1.25,0.38,0.0,75.0
小宮雄一郎,2022-01,パナソニックパンサーズ,22,17,7,5,24,51,37,0,72.5,72.5,0,0,0,10,77,1,8,16,7,3,2,48,,1.54,0.42,3.9,57.1
小宮雄一郎,2022-02,パナソニックパンサーズ,22,15,8,4,21,51,27,2,52.9,49.0,0,0,0,9,56,0,2,9,6,3,2,36,,1.29,0.43,3.1,66.7
小宮雄一郎,2022-03,パナソニックパンサーズ,22,7,3,2,3,4,0,1,0.0,-25.0,0,0,0,1,6,0,0,0,0,0,0,1,,0.0,0.33,0.0,
小川峻宗,2021-10,大分三好ヴァイセアドラー,7,6,16,1,7,0,0,0,,,0,0,0,0,2,0,1,0,5,0,3,0,,0.0,0.0,-12.5,30.0
小川峻宗,2021-11,大分三好ヴァイセアドラー,7,3,17,1,1,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,,0.0,0.0,,0.0
小川峻宗,2021-12,大分三好ヴァイセアドラー,7,3,6,0,4,0,0,0,,,0,0,0,0,0,0,0,0,2,1,1,0,,0.0,0.0,,75.0
小川峻宗,2022-01,大分三好ヴァイセアドラー,7,11,21,3,22,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川峻宗,2022-02,大分三好ヴァイセアドラー,7,2,15,0,17,0,0,0,,,0,0,0,0,0,0,0,0,1,0,1,0,,0.0,0.0,,50.0
小川峻宗,2022-03,大分三好ヴァイセアドラー,7,0,3,0,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川智大,2021-10,ウルフドッグス名古屋,24,16,7,5,23,0,0,0,,,0,0,0,0,0,0,0,0,120,77,33,0,,0.0,0.0,,77.9
小川智大,2021-11,ウルフドッグス名古屋,24,9,13,2,22,0,0,0,,,0,0,0,0,0,0,0,0,105,55,25,0,,0.0,0.0,,64.3
小川智大,2021-12,ウルフドッグス名古屋,24,6,3,2,9,0,0,0,,,0,0,0,0,0,0,0,0,48,29,9,0,,0.0,0.0,,69.8
小川智大,2022-01,ウルフドッグス名古屋,24,10,7,2,17,0,0,0,,,0,0,0,0,0,0,0,0,72,43,10,0,,0.0,0.0,,66.7
小川智大,2022-02,ウルフドッグス名古屋,24,15,7,5,22,0,0,0,,,0,0,0,0,0,0,0,0,104,64,19,0,,0.0,0.0,,70.7
小川猛,2021-10,サントリーサンバーズ,18,15,10,5,15,26,17,2,65.4,57.7,0,0,0,2,37,0,4,13,1,0,1,19,,1.13,0.13,6.1,50.0
小川猛,2021-11,サントリーサンバーズ,18,8,7,2,7,8,3,1,37.5,25.0,0,0,0,2,14,0,0,2,1,0,0,5,,0.43,0.29,3.6,0.0
小川猛,2021-12,サントリーサンバーズ,18,6,3,2,8,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川猛,2022-01,サントリーサンバーズ,18,22,7,7,9,11,9,1,81.8,72.7,0,0,0,4,16,0,2,4,0,0,0,13,,1.0,0.44,3.1,
小川猛,2022-02,サントリーサンバーズ,18,12,2,4,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小川猛,2022-03,サントリーサンバーズ,18,0,3,0,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小林光輝,2021-10,ジェイテクトSTINGS,10,12,13,3,7,3,1,0,33.3,33.3,0,0,0,2,19,0,0,7,0,0,0,3,,0.14,0.29,9.2,
小林光輝,2022-01,ジェイテクトSTINGS,10,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小池勇輝,2021-10,堺ブレイザーズ,12,10,5,3,7,0,0,0,,,0,0,0,0,7,0,3,2,4,1,0,0,,0.0,0.0,-3.6,25.0
小池勇輝,2021-11,堺ブレイザーズ,12,9,1,3,3,0,0,0,,,0,0,0,0,3,0,1,0,1,0,0,0,,0.0,0.0,-8.3,0.0
小池勇輝,2022-01,堺ブレイザーズ,12,11,9,3,17,0,0,0,,,0,0,0,0,19,3,2,2,9,3,2,3,,0.0,0.0,15.8,44.4
小池勇輝,2022-02,堺ブレイザーズ,12,8,9,2,10,0,0,0,,,0,0,0,0,5,0,0,1,7,1,2,0,,0.0,0.0,5.0,28.6
小池勇輝,2022-03,堺ブレイザーズ,12,3,0,1,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
小澤宙輝,2021-12,東レアローズ,17,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
小澤宙輝,2022-01,東レアローズ,17,18,15,5,5,20,11,0,55.0,55.0,3,2,0,0,10,0,2,4,29,10,9,11,66.7,2.2,0.0,5.0,50.0
小澤宙輝,2022-02,東レアローズ,17,10,9,3,5,43,20,6,46.5,32.6,12,5,3,0,17,2,3,3,7,4,1,22,41.7,4.0,0.0,11.8,64.3
