名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
船田芽依,2021-12,岡山シーガルズ,22,1,6,0,7,0,0,0,,,0,0,0,0,0,0,0,0,10,5,1,0,,0.0,0.0,,55.0
船田芽依,2022-01,岡山シーガルズ,22,8,7,2,15,0,0,0,,,0,0,0,0,0,0,0,0,10,5,1,0,,0.0,0.0,,55.0
船田芽依,2022-02,岡山シーガルズ,22,3,4,1,4,0,0,0,,,0,0,0,0,1,0,0,0,5,3,1,0,,0.0,0.0,0.0,70.0
芥川愛加,2021-10,JTマーヴェラス,1,18,3,6,21,59,28,4,47.5,40.7,0,0,0,9,41,2,1,10,3,3,0,39,,1.33,0.43,10.4,100.0
芥川愛加,2021-11,JTマーヴェラス,1,16,5,5,21,41,12,2,29.3,24.4,0,0,0,7,52,3,5,15,4,2,0,22,,0.57,0.33,10.6,50.0
芥川愛加,2021-12,JTマーヴェラス,1,6,1,2,7,15,4,1,26.7,20.0,0,0,0,5,23,0,1,7,0,0,0,9,,0.57,0.71,6.5,
芥川愛加,2022-01,JTマーヴェラス,1,6,2,2,8,17,5,0,29.4,29.4,0,0,0,4,26,1,1,8,0,0,0,10,,0.62,0.5,10.6,
芥川愛加,2022-02,JTマーヴェラス,1,5,3,1,8,15,5,0,33.3,33.3,0,0,0,4,17,1,3,2,6,4,2,10,,0.62,0.5,4.4,83.3
花井萌里,2021-10,ヴィクトリーナ姫路,4,8,17,1,25,0,0,0,,,0,0,0,0,0,0,0,0,89,36,19,0,,0.0,0.0,,51.1
花井萌里,2021-11,ヴィクトリーナ姫路,4,11,14,2,25,0,0,0,,,0,0,0,0,0,0,0,0,102,55,20,0,,0.0,0.0,,63.7
花井萌里,2021-12,ヴィクトリーナ姫路,4,4,5,1,9,0,0,0,,,0,0,0,0,0,0,0,0,35,23,5,0,,0.0,0.0,,72.9
花井萌里,2022-01,ヴィクトリーナ姫路,4,5,9,0,14,0,0,0,,,0,0,0,0,0,0,0,0,85,43,17,0,,0.0,0.0,,60.6
花井萌里,2022-02,ヴィクトリーナ姫路,4,2,6,0,8,0,0,0,,,0,0,0,0,0,0,0,0,39,10,14,0,,0.0,0.0,,43.6
荒木彩花,2021-11,久光スプリングス,20,4,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
荒木彩花,2022-01,久光スプリングス,20,3,2,1,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
荒木彩花,2022-02,久光スプリングス,20,4,3,1,6,1,1,0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,1,,0.17,0.0,,
荒谷栞,2021-10,ヴィクトリーナ姫路,11,1,3,0,1,8,0,2,0.0,-25.0,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
菊池杏菜,2021-10,KUROBEアクアフェアリーズ,5,2,18,0,19,3,3,0,100.0,100.0,0,0,0,2,50,1,2,10,1,0,1,6,,0.16,0.11,6.0,50.0
菊池杏菜,2021-11,KUROBEアクアフェアリーズ,5,1,12,0,12,1,1,0,100.0,100.0,0,0,0,0,30,2,0,7,1,0,0,3,,0.08,0.0,12.5,0.0
菊池杏菜,2021-12,KUROBEアクアフェアリーズ,5,6,2,2,3,0,0,0,,,0,0,0,0,6,1,0,1,0,0,0,1,,0.0,0.0,20.8,
菊池杏菜,2022-01,KUROBEアクアフェアリーズ,5,4,8,1,10,1,0,0,0.0,0.0,0,0,0,0,18,0,0,2,0,0,0,0,,0.0,0.0,2.8,
藤井莉子,2022-01,NECレッドロケッツ,19,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
藪田美穂子,2021-10,トヨタ車体クインシーズ,17,3,18,0,20,158,52,11,32.9,25.9,13,3,1,5,60,2,8,18,85,38,27,59,23.1,2.6,0.25,7.5,60.6
藪田美穂子,2021-11,トヨタ車体クインシーズ,17,3,18,0,21,183,53,11,29.0,23.0,10,2,1,2,69,6,5,30,95,47,20,61,20.0,2.52,0.1,17.8,60.0
藪田美穂子,2021-12,トヨタ車体クインシーズ,17,2,6,0,8,43,15,7,34.9,18.6,1,0,0,1,26,3,0,8,43,23,8,19,0.0,1.88,0.12,19.2,62.8
藪田美穂子,2022-01,トヨタ車体クインシーズ,17,8,13,2,11,31,8,3,25.8,16.1,0,0,0,0,17,3,1,8,14,3,6,11,,0.73,0.0,27.9,42.9
藪田美穂子,2022-02,トヨタ車体クインシーズ,17,6,2,2,3,2,1,1,50.0,0.0,0,0,0,0,4,0,0,0,2,0,0,1,,0.33,0.0,0.0,0.0
西崎愛菜,2021-10,JTマーヴェラス,20,18,3,6,12,0,0,0,,,0,0,0,0,23,1,0,8,0,0,0,1,,0.0,0.0,13.0,
西崎愛菜,2021-11,JTマーヴェラス,20,12,2,4,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0,,0.0,0.0,0.0,
西崎愛菜,2022-01,JTマーヴェラス,20,6,2,2,2,0,0,0,,,0,0,0,0,2,0,0,1,1,0,0,0,,0.0,0.0,12.5,0.0
西川吉野,2021-10,東レアローズ,16,17,6,5,17,26,9,1,34.6,30.8,0,0,0,2,5,1,1,0,7,2,0,12,,0.53,0.12,15.0,28.6
西川吉野,2021-11,東レアローズ,16,13,7,4,19,33,11,0,33.3,33.3,0,0,0,1,6,0,1,0,18,8,6,12,,0.58,0.05,-4.2,61.1
西川吉野,2021-12,東レアローズ,16,6,1,2,7,10,5,0,50.0,50.0,0,0,0,1,0,0,0,0,6,3,1,6,,0.71,0.14,,58.3
西川吉野,2022-01,東レアローズ,16,10,4,3,13,59,21,1,35.6,33.9,0,0,0,1,13,1,1,2,33,13,6,23,,1.62,0.08,9.6,48.5
西川有喜,2021-10,JTマーヴェラス,13,18,3,6,11,73,38,1,52.1,50.7,15,10,0,2,30,1,1,8,18,5,2,41,66.7,3.45,0.18,9.2,33.3
西川有喜,2021-11,JTマーヴェラス,13,16,5,5,13,110,48,7,43.6,37.3,32,14,3,3,53,6,3,18,31,11,8,57,43.8,3.69,0.23,18.4,48.4
西川有喜,2021-12,JTマーヴェラス,13,6,1,2,5,71,26,4,36.6,31.0,14,5,2,4,18,1,2,6,9,4,3,31,35.7,5.2,0.8,11.1,61.1
西川有喜,2022-01,JTマーヴェラス,13,6,2,2,8,84,32,5,38.1,32.1,14,6,3,2,31,3,1,8,27,13,5,37,42.9,4.0,0.25,15.3,57.4
西川有喜,2022-02,JTマーヴェラス,13,5,3,1,2,22,4,1,18.2,13.6,6,2,0,2,10,2,1,5,4,2,1,8,33.3,2.0,1.0,30.0,62.5
貞包里穂,2021-10,ヴィクトリーナ姫路,1,8,17,1,5,0,0,0,,,0,0,0,0,4,0,0,1,2,1,1,0,,0.0,0.0,6.2,75.0
貞包里穂,2021-11,ヴィクトリーナ姫路,1,11,14,2,13,54,11,2,20.4,16.7,4,1,0,0,30,1,0,10,12,6,3,12,25.0,0.85,0.0,11.7,62.5
貞包里穂,2021-12,ヴィクトリーナ姫路,1,4,5,1,3,14,4,1,28.6,21.4,0,0,0,0,5,0,0,2,11,4,1,4,,1.33,0.0,10.0,40.9
貞包里穂,2022-01,ヴィクトリーナ姫路,1,5,9,0,13,113,29,2,25.7,23.9,6,1,0,2,50,3,2,16,71,23,26,34,16.7,2.23,0.15,13.0,50.7
貞包里穂,2022-02,ヴィクトリーナ姫路,1,2,6,0,1,7,2,0,28.6,28.6,2,1,0,0,2,0,0,2,0,0,0,2,50.0,2.0,0.0,25.0,
道下ひなの,2021-10,KUROBEアクアフェアリーズ,8,2,18,0,17,65,36,1,55.4,53.8,0,0,0,1,39,0,2,18,1,0,0,37,,2.12,0.06,10.3,0.0
道下ひなの,2021-11,KUROBEアクアフェアリーズ,8,2,18,0,17,59,22,2,37.3,33.9,0,0,0,3,45,0,7,11,4,1,2,25,,1.29,0.18,2.2,50.0
道下ひなの,2021-12,KUROBEアクアフェアリーズ,8,6,2,2,8,24,14,0,58.3,58.3,0,0,0,2,20,0,1,4,0,0,0,16,,1.75,0.25,3.8,
道下ひなの,2022-01,KUROBEアクアフェアリーズ,8,4,8,1,12,59,25,1,42.4,40.7,0,0,0,6,32,1,4,11,6,5,1,32,,2.08,0.5,8.6,91.7
遠藤彩萌,2021-10,岡山シーガルズ,13,9,9,2,13,25,13,0,52.0,52.0,0,0,0,1,16,0,1,7,8,4,2,14,,1.0,0.08,9.4,62.5
遠藤彩萌,2021-11,岡山シーガルズ,13,7,15,1,19,94,31,6,33.0,26.6,3,0,0,2,39,1,5,5,54,21,12,34,0.0,1.63,0.11,2.6,50.0
遠藤彩萌,2021-12,岡山シーガルズ,13,1,6,0,4,16,4,0,25.0,25.0,0,0,0,0,3,0,0,0,4,2,0,4,,1.0,0.0,0.0,50.0
遠藤彩萌,2022-01,岡山シーガルズ,13,7,4,2,9,23,10,1,43.5,39.1,0,0,0,0,20,0,1,4,4,0,3,10,,1.11,0.0,3.8,37.5
遠藤彩萌,2022-02,岡山シーガルズ,13,3,4,1,3,12,5,1,41.7,33.3,1,0,0,0,4,0,0,1,0,0,0,5,0.0,1.67,0.0,6.2,
野中瑠衣,2021-10,日立Astemoリヴァーレ,13,10,16,2,18,0,0,0,,,0,0,0,0,27,0,3,9,0,0,0,0,,0.0,0.0,5.6,
野中瑠衣,2021-11,日立Astemoリヴァーレ,13,11,11,3,16,5,1,1,20.0,0.0,0,0,0,0,16,0,2,3,21,6,8,1,,0.06,0.0,1.6,47.6
野中瑠衣,2021-12,日立Astemoリヴァーレ,13,3,2,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野中瑠衣,2022-01,日立Astemoリヴァーレ,13,6,16,1,18,54,24,5,44.4,35.2,5,2,0,6,22,0,3,8,46,22,7,30,40.0,1.33,0.33,5.7,55.4
野呂加南子,2021-10,東レアローズ,13,17,6,5,23,122,35,7,28.7,23.0,1,1,0,6,68,4,3,17,141,59,35,45,100.0,1.52,0.26,11.0,54.3
野呂加南子,2021-11,東レアローズ,13,13,7,4,6,28,4,1,14.3,10.7,0,0,0,0,12,0,2,3,32,13,8,4,,0.67,0.0,2.1,53.1
野呂加南子,2021-12,東レアローズ,13,6,1,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野呂加南子,2022-01,東レアローズ,13,10,4,3,7,3,0,0,0.0,0.0,0,0,0,0,11,0,0,6,4,0,0,0,,0.0,0.0,13.6,0.0
野嶋華澄,2021-10,NECレッドロケッツ,8,7,5,2,11,43,19,3,44.2,37.2,0,0,0,6,50,2,4,11,3,1,0,27,,1.73,0.55,7.5,33.3
野嶋華澄,2021-11,NECレッドロケッツ,8,15,7,5,21,85,39,6,45.9,38.8,1,0,0,9,67,3,7,8,2,0,1,51,0.0,1.86,0.43,4.9,25.0
野嶋華澄,2021-12,NECレッドロケッツ,8,3,3,1,3,15,7,0,46.7,46.7,0,0,0,1,12,0,0,3,0,0,0,8,,2.33,0.33,6.2,
野嶋華澄,2022-01,NECレッドロケッツ,8,3,3,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
野本梨佳,2021-10,久光スプリングス,8,11,6,3,13,141,41,9,29.1,22.7,12,2,0,4,49,6,5,12,33,6,9,51,16.7,3.15,0.31,15.8,31.8
野本梨佳,2021-11,久光スプリングス,8,6,6,2,6,60,23,7,38.3,26.7,6,2,1,2,10,0,3,3,30,11,10,25,33.3,3.83,0.33,0.0,53.3
金杉由香,2021-10,KUROBEアクアフェアリーズ,4,2,18,0,8,66,18,6,27.3,18.2,15,4,1,0,28,0,2,11,25,7,10,18,26.7,2.25,0.0,8.0,48.0
金杉由香,2021-11,KUROBEアクアフェアリーズ,4,2,18,0,17,123,34,10,27.6,19.5,16,5,0,1,41,2,2,12,69,22,15,37,31.2,2.0,0.06,11.0,42.8
金杉由香,2021-12,KUROBEアクアフェアリーズ,4,6,2,2,6,39,12,4,30.8,20.5,2,0,0,3,28,1,1,7,35,15,8,16,0.0,2.0,0.5,8.9,54.3
金杉由香,2022-01,KUROBEアクアフェアリーズ,4,4,8,1,8,57,9,2,15.8,12.3,4,0,0,0,16,0,2,4,39,13,14,9,0.0,1.12,0.0,3.1,51.3
金田修佳,2021-10,岡山シーガルズ,18,9,12,2,19,171,70,7,40.9,36.8,0,0,0,2,48,1,3,10,76,52,10,73,,3.68,0.11,5.7,75.0
金田修佳,2021-11,岡山シーガルズ,18,7,15,1,20,236,85,11,36.0,31.4,3,2,0,2,58,1,0,14,71,40,15,88,66.7,4.25,0.1,7.8,66.9
金田修佳,2021-12,岡山シーガルズ,18,1,6,0,7,53,16,2,30.2,26.4,2,0,0,0,14,0,0,0,31,20,5,16,0.0,2.29,0.0,0.0,72.6
金田修佳,2022-01,岡山シーガルズ,18,8,7,2,15,185,72,5,38.9,36.2,0,0,0,2,64,2,2,15,101,43,24,76,,4.8,0.13,8.2,54.5
金田修佳,2022-02,岡山シーガルズ,18,3,4,1,7,130,42,4,32.3,29.2,0,0,0,4,24,1,0,3,44,20,10,47,,6.0,0.57,7.3,56.8
金田莉実,2021-10,ヴィクトリーナ姫路,22,8,17,1,11,0,0,0,,,0,0,0,0,7,0,2,2,0,0,0,0,,0.0,0.0,0.0,
金田莉実,2021-11,ヴィクトリーナ姫路,22,5,8,1,5,0,0,0,,,0,0,0,0,5,1,0,1,1,1,0,1,,0.0,0.0,25.0,100.0
金田莉実,2021-12,ヴィクトリーナ姫路,22,4,5,1,3,1,0,0,0.0,0.0,0,0,0,0,3,0,0,1,4,2,0,0,,0.0,0.0,8.3,50.0
金田莉実,2022-01,ヴィクトリーナ姫路,22,5,9,0,8,0,0,0,,,0,0,0,0,5,0,1,3,0,0,0,0,,0.0,0.0,10.0,
金田莉実,2022-02,ヴィクトリーナ姫路,22,2,6,0,6,0,0,0,,,0,0,0,0,9,0,1,4,0,0,0,0,,0.0,0.0,8.3,
鈴木千代,2021-10,KUROBEアクアフェアリーズ,18,1,15,0,11,7,1,0,14.3,14.3,0,0,0,0,6,0,1,0,16,5,5,1,,0.09,0.0,-4.2,46.9
鈴木千代,2021-11,KUROBEアクアフェアリーズ,18,2,12,0,4,0,0,0,,,0,0,0,0,6,0,0,0,2,0,2,0,,0.0,0.0,0.0,50.0
鈴木千代,2022-01,KUROBEアクアフェアリーズ,18,4,8,1,2,0,0,0,,,0,0,0,0,4,0,0,0,2,1,0,0,,0.0,0.0,0.0,50.0
鈴木日葵,2021-10,埼玉上尾メディックス,4,10,11,3,3,9,4,1,44.4,33.3,0,0,0,1,7,0,2,1,1,0,1,5,,1.33,0.33,-3.6,50.0
鈴木日葵,2021-11,埼玉上尾メディックス,4,5,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鍋谷友理枝,2021-10,PFUブルーキャッツ,15,10,10,3,19,129,53,3,41.1,38.8,1,1,0,6,66,4,6,17,81,39,17,63,100.0,2.79,0.32,10.2,58.6
鍋谷友理枝,2021-11,PFUブルーキャッツ,15,13,11,4,22,165,58,6,35.2,31.5,0,0,0,6,71,3,5,20,134,54,24,67,,2.64,0.27,9.5,49.3
鍋谷友理枝,2021-12,PFUブルーキャッツ,15,3,3,1,5,33,11,1,33.3,30.3,0,0,0,0,20,2,2,9,48,13,16,13,,2.2,0.0,18.8,43.8
鍋谷友理枝,2022-01,PFUブルーキャッツ,15,11,8,3,17,160,56,8,35.0,30.0,0,0,0,6,58,2,5,12,134,61,29,64,,3.29,0.35,6.5,56.3
鎌田咲希,2021-10,埼玉上尾メディックス,17,10,11,3,12,5,3,0,60.0,60.0,0,0,0,0,27,0,4,7,0,0,0,3,,0.25,0.0,2.8,
鎌田咲希,2021-11,埼玉上尾メディックス,17,14,9,4,9,1,1,0,100.0,100.0,0,0,0,0,16,0,2,1,1,0,0,1,,0.11,0.0,-1.6,0.0
鎌田咲希,2021-12,埼玉上尾メディックス,17,5,4,1,5,0,0,0,,,0,0,0,0,10,2,0,5,0,0,0,2,,0.0,0.0,32.5,
鎌田咲希,2022-01,埼玉上尾メディックス,17,6,1,2,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
鏡原叶悠,2021-10,PFUブルーキャッツ,5,9,4,3,2,0,0,0,,,0,0,0,0,0,0,0,0,3,2,1,0,,0.0,0.0,,83.3
鏡原叶悠,2021-11,PFUブルーキャッツ,5,7,8,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
長内美和子,2021-10,日立Astemoリヴァーレ,3,10,16,2,26,250,78,13,31.2,26.0,3,0,1,4,61,3,12,12,182,92,32,85,0.0,3.0,0.15,4.9,59.3
長内美和子,2021-11,日立Astemoリヴァーレ,3,11,11,3,22,212,75,12,35.4,29.7,11,3,1,5,71,5,11,18,83,36,25,85,27.3,3.41,0.23,9.5,58.4
長内美和子,2021-12,日立Astemoリヴァーレ,3,4,5,1,9,83,32,3,38.6,34.9,6,2,0,2,34,2,5,15,10,4,2,36,33.3,3.56,0.22,13.2,50.0
長内美和子,2022-01,日立Astemoリヴァーレ,3,6,16,1,22,215,66,11,30.7,25.6,10,4,1,3,59,3,10,18,131,69,21,72,40.0,3.0,0.14,8.5,60.7
長岡望悠,2021-11,久光スプリングス,1,6,3,2,9,35,12,2,34.3,28.6,5,0,1,0,5,0,0,0,1,0,0,12,0.0,1.33,0.0,0.0,0.0
長瀬そら,2021-10,岡山シーガルズ,26,9,12,2,13,43,23,1,53.5,51.2,0,0,0,0,40,0,1,5,13,7,5,23,,1.77,0.0,2.5,73.1
長瀬そら,2021-11,岡山シーガルズ,26,7,15,1,19,88,35,2,39.8,37.5,0,0,0,12,57,0,1,8,1,0,1,47,,1.84,0.63,3.1,50.0
長瀬そら,2021-12,岡山シーガルズ,26,1,6,0,5,27,6,2,22.2,14.8,0,0,0,2,16,1,2,2,0,0,0,9,,1.2,0.4,6.2,
長瀬そら,2022-01,岡山シーガルズ,26,8,7,2,5,13,4,0,30.8,30.8,0,0,0,1,4,0,0,0,1,1,0,5,,0.8,0.2,0.0,100.0
長瀬そら,2022-02,岡山シーガルズ,26,3,4,1,4,8,3,0,37.5,37.5,0,0,0,1,2,0,0,0,0,0,0,4,,0.75,0.25,0.0,
長野有紗,2021-11,ヴィクトリーナ姫路,5,8,12,1,5,6,2,0,33.3,33.3,0,0,0,1,10,2,0,4,2,2,0,5,,0.4,0.2,30.0,100.0
長野有紗,2021-12,ヴィクトリーナ姫路,5,4,5,1,5,11,4,0,36.4,36.4,0,0,0,1,15,1,1,2,3,1,1,6,,0.8,0.2,8.3,50.0
長野有紗,2022-01,ヴィクトリーナ姫路,5,5,9,0,12,39,15,2,38.5,33.3,0,0,0,3,38,1,6,9,1,0,0,19,,1.25,0.25,4.6,0.0
長野有紗,2022-02,ヴィクトリーナ姫路,5,2,6,0,5,8,2,1,25.0,12.5,0,0,0,1,12,0,0,3,2,0,1,3,,0.4,0.2,6.2,25.0
関菜々巳,2021-10,東レアローズ,10,17,6,5,23,7,5,0,71.4,71.4,0,0,0,4,75,4,2,24,0,0,0,13,,0.22,0.17,12.7,
関菜々巳,2021-11,東レアローズ,10,13,7,4,19,6,3,0,50.0,50.0,0,0,0,0,65,3,8,18,0,0,0,6,,0.16,0.0,8.5,
関菜々巳,2021-12,東レアローズ,10,6,1,2,7,4,1,0,25.0,25.0,0,0,0,2,22,1,1,5,1,0,0,4,,0.14,0.29,9.1,0.0
関菜々巳,2022-01,東レアローズ,10,10,4,3,14,5,5,0,100.0,100.0,0,0,0,0,51,4,1,11,0,0,0,9,,0.36,0.0,12.7,
雑賀恵斗,2021-10,日立Astemoリヴァーレ,2,10,16,2,12,6,4,1,66.7,50.0,0,0,0,1,25,1,0,6,0,0,0,6,,0.33,0.08,10.0,
雑賀恵斗,2021-11,日立Astemoリヴァーレ,2,11,11,3,18,4,1,0,25.0,25.0,0,0,0,1,49,1,4,15,0,0,0,3,,0.06,0.06,7.7,
雑賀恵斗,2021-12,日立Astemoリヴァーレ,2,4,5,1,4,1,1,0,100.0,100.0,0,0,0,2,2,0,0,1,0,0,0,3,,0.25,0.5,12.5,
雑賀恵斗,2022-01,日立Astemoリヴァーレ,2,6,16,1,21,6,2,0,33.3,33.3,0,0,0,0,48,2,0,9,0,0,0,4,,0.1,0.0,8.9,
青柳京古,2021-10,埼玉上尾メディックス,11,10,11,3,20,84,29,4,34.5,29.8,0,0,0,6,52,0,4,7,7,4,1,35,,1.45,0.3,1.4,64.3
青柳京古,2021-11,埼玉上尾メディックス,11,14,9,4,23,107,40,5,37.4,32.7,0,0,0,5,53,2,4,14,5,3,2,47,,1.74,0.22,8.5,80.0
青柳京古,2021-12,埼玉上尾メディックス,11,5,4,1,9,33,16,1,48.5,45.5,0,0,0,2,27,0,2,5,0,0,0,18,,1.78,0.22,2.8,
青柳京古,2022-01,埼玉上尾メディックス,11,6,1,2,6,27,15,0,55.6,55.6,0,0,0,0,21,1,1,5,0,0,0,16,,2.5,0.0,9.5,
高柳有里,2021-10,岡山シーガルズ,9,9,9,2,9,28,6,0,21.4,21.4,0,0,0,1,10,0,0,1,9,6,1,7,,0.67,0.11,2.5,72.2
高柳有里,2021-11,岡山シーガルズ,9,7,15,1,20,157,41,6,26.1,22.3,0,0,0,1,48,2,3,16,104,48,19,44,,2.05,0.05,10.9,55.3
高柳有里,2021-12,岡山シーガルズ,9,1,6,0,7,87,24,3,27.6,24.1,0,0,0,2,23,0,1,2,38,14,10,26,,3.43,0.29,1.1,50.0
高柳有里,2022-01,岡山シーガルズ,9,8,7,2,12,107,36,2,33.6,31.8,1,0,0,1,42,0,1,13,66,22,20,37,0.0,3.0,0.08,7.1,48.5
高柳有里,2022-02,岡山シーガルズ,9,3,4,1,6,59,16,6,27.1,16.9,0,0,0,0,24,0,0,6,43,18,6,16,,2.67,0.0,6.2,48.8
高橋愛莉,2021-10,デンソーエアリービーズ,11,14,8,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋愛莉,2021-11,デンソーエアリービーズ,11,16,7,5,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
高橋愛莉,2021-12,デンソーエアリービーズ,11,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋茉莉奈,2021-11,JTマーヴェラス,19,1,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高橋茉莉奈,2021-12,JTマーヴェラス,19,6,1,2,2,7,1,0,14.3,14.3,0,0,0,1,3,0,0,0,1,0,1,2,,0.5,0.5,0.0,50.0
高相みな実,2021-10,PFUブルーキャッツ,8,10,10,3,7,46,13,2,28.3,23.9,0,0,0,2,22,1,2,4,37,17,11,16,,1.86,0.29,6.8,60.8
高相みな実,2021-11,PFUブルーキャッツ,8,13,11,4,11,77,30,5,39.0,32.5,0,0,0,1,29,3,5,6,79,36,17,34,,2.73,0.09,11.2,56.3
高相みな実,2021-12,PFUブルーキャッツ,8,3,3,1,3,20,7,1,35.0,30.0,0,0,0,0,5,0,1,2,19,3,7,7,,2.33,0.0,5.0,34.2
高相みな実,2022-01,PFUブルーキャッツ,8,11,8,3,3,10,2,0,20.0,20.0,0,0,0,0,0,0,0,0,8,2,2,2,,0.67,0.0,,37.5
鴫原ひなた,2021-10,トヨタ車体クインシーズ,1,3,18,0,10,27,6,5,22.2,3.7,2,0,1,0,21,3,4,7,42,18,14,9,0.0,0.6,0.0,17.9,59.5
鴫原ひなた,2021-11,トヨタ車体クインシーズ,1,3,18,0,11,35,15,3,42.9,34.3,2,1,0,2,23,2,4,3,51,29,8,19,50.0,1.36,0.18,7.6,64.7
鴫原ひなた,2021-12,トヨタ車体クインシーズ,1,2,6,0,3,12,4,1,33.3,25.0,1,1,0,0,7,1,0,3,17,9,2,5,100.0,1.33,0.0,25.0,58.8
鴫原ひなた,2022-01,トヨタ車体クインシーズ,1,8,13,2,20,162,49,6,30.2,26.5,3,0,0,4,59,3,7,14,152,70,43,56,0.0,2.45,0.2,8.1,60.2
鴫原ひなた,2022-02,トヨタ車体クインシーズ,1,6,2,2,8,72,25,4,34.7,29.2,7,0,3,2,40,1,2,16,72,27,18,28,0.0,3.12,0.25,11.2,50.0
麻野七奈未,2021-10,デンソーエアリービーズ,17,14,8,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
麻野七奈未,2021-11,デンソーエアリービーズ,17,13,6,4,3,4,1,0,25.0,25.0,0,0,0,0,3,0,0,1,2,1,1,1,,0.33,0.0,8.3,75.0
麻野七奈未,2021-12,デンソーエアリービーズ,17,1,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
麻野七奈未,2022-01,デンソーエアリービーズ,17,6,3,2,9,27,13,1,48.1,44.4,0,0,0,8,20,0,0,9,1,1,0,21,,1.44,0.89,11.2,100.0
麻野七奈未,2022-02,デンソーエアリービーズ,17,3,5,1,8,25,8,2,32.0,24.0,0,0,0,4,13,0,0,2,3,1,1,12,,1.0,0.5,3.8,50.0
黒須咲良,2021-10,トヨタ車体クインシーズ,8,3,18,0,19,138,41,18,29.7,16.7,11,1,4,0,53,1,4,7,83,27,21,42,9.1,2.16,0.0,3.3,45.2
黒須咲良,2021-11,トヨタ車体クインシーズ,8,3,18,0,13,84,24,12,28.6,14.3,4,2,0,0,34,0,3,11,70,25,14,24,50.0,1.85,0.0,5.9,45.7
黒須咲良,2021-12,トヨタ車体クインシーズ,8,2,6,0,6,47,19,6,40.4,27.7,3,0,2,1,15,0,2,4,52,17,15,20,0.0,3.17,0.17,3.3,47.1
黒須咲良,2022-01,トヨタ車体クインシーズ,8,8,13,2,2,4,2,0,50.0,50.0,1,1,0,0,0,0,0,0,6,2,1,2,100.0,1.0,0.0,,41.7
黒須咲良,2022-02,トヨタ車体クインシーズ,8,6,2,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
齋藤加奈子,2021-10,日立Astemoリヴァーレ,7,10,16,2,25,0,0,0,,,0,0,0,0,0,0,0,0,91,46,18,0,,0.0,0.0,,60.4
齋藤加奈子,2021-11,日立Astemoリヴァーレ,7,11,11,3,22,0,0,0,,,0,0,0,0,0,0,0,0,82,34,27,0,,0.0,0.0,,57.9
齋藤加奈子,2021-12,日立Astemoリヴァーレ,7,4,5,1,9,0,0,0,,,0,0,0,0,0,0,0,0,51,28,9,0,,0.0,0.0,,63.7
齋藤加奈子,2022-01,日立Astemoリヴァーレ,7,6,16,1,19,0,0,0,,,0,0,0,0,0,0,0,0,89,51,11,0,,0.0,0.0,,63.5
