試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2022-02-26,埼玉上尾メディックス,東レアローズ,3,2,1,19,,仁井田桃子,3,nan,nan,□,■,□,15,3,0,20.0,20.0,1.00,0,0,0,-,1,0.33,5,0,2,0,-10.0,6,0,4,33.3,4
2022-02-26,埼玉上尾メディックス,東レアローズ,3,2,1,22,,目黒安希,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,3,0,0,0.0,0
2022-02-26,埼玉上尾メディックス,東レアローズ,3,2,1,24,,ティシェイラロレンネ,5,■,■,■,■,■,53,23,4,43.4,35.8,4.60,18,8,1,44.4,1,0.20,15,3,1,4,25.0,0,0,0,-,27
2022-02-26,埼玉上尾メディックス,東レアローズ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,174,62,10,35.6,29.9,12.40,22,8,2,36.4,9,1.80,103,6,12,14,6.3,85,31,25,51.2,77
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,1,,井上奈々朱,5,■,■,■,■,■,18,9,1,50.0,44.4,1.80,0,0,0,-,1,0.20,16,0,3,5,3.1,2,2,0,100.0,10
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,4,,白井美沙紀,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,5,,中田紫乃,4,■,nan,■,■,■,19,5,2,26.3,15.8,1.25,0,0,0,-,0,-,12,0,1,1,0.0,27,13,7,61.1,5
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,6,L,中島未来,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,7,,クランヤナ,5,■,■,■,■,■,60,23,2,38.3,35.0,4.60,16,7,2,43.8,3,0.60,15,0,2,4,3.3,0,0,0,-,26
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,8,,小川愛里奈,5,■,■,■,■,■,20,10,0,50.0,50.0,2.00,0,0,0,-,2,0.40,16,0,3,2,-1.6,2,2,0,100.0,12
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,10,,関菜々巳,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,1,0.20,14,1,0,7,19.6,0,0,0,-,3
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,11,L,水杉玲奈,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,13,9,64.8,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,12,,石川真佑,5,■,■,■,■,■,44,11,6,25.0,11.4,2.20,9,4,2,44.4,3,0.60,16,2,1,8,23.4,22,9,8,59.1,16
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,13,,野呂加南子,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,2,2,0,100.0,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,14,,大崎琴未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,16,,西川吉野,3,□,■,nan,nan,□,6,0,1,0.0,-16.7,-,0,0,0,-,0,-,5,0,0,1,5.0,7,4,2,71.4,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,17,,樫村まどか,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,東レアローズ,埼玉上尾メディックス,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,168,59,12,35.1,28.0,11.80,25,11,4,44.0,10,2.00,97,3,10,28,7.7,89,45,26,65.2,72
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,1,,島村春世,1,nan,nan,■,nan,nan,7,5,0,71.4,71.4,5.00,0,0,0,-,2,2.00,6,0,0,1,4.2,1,1,0,100.0,7
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,2,,古賀紗理那,3,■,■,■,nan,nan,32,11,1,34.4,31.2,3.67,5,1,0,20.0,1,0.33,15,0,0,6,10.0,12,3,4,41.7,12
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,3,,塚田しおり,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,12,0,0,4,8.3,0,0,0,-,1
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,4,,柳田光綺,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,5,,曽我啓菜,1,□,nan,nan,nan,nan,6,1,0,16.7,16.7,1.00,0,0,0,-,0,-,0,0,0,0,-,4,1,0,25.0,1
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,8,,野嶋華澄,2,■,■,nan,nan,nan,14,4,3,28.6,7.1,2.00,0,0,0,-,0,-,7,0,0,4,14.3,0,0,0,-,4
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,10,,澤田由佳,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,11,,古谷ちなみ,2,■,■,nan,nan,nan,37,10,4,27.0,16.2,5.00,6,0,1,0.0,0,-,4,1,0,1,31.2,0,0,0,-,11
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,12,,山内美咲,3,■,■,■,nan,nan,27,10,0,37.0,37.0,3.33,2,1,0,50.0,0,-,11,1,0,3,15.9,32,6,11,35.9,11
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,13,,山田二千華,3,■,■,■,nan,nan,8,5,0,62.5,62.5,1.67,0,0,0,-,3,1.00,16,1,0,5,14.1,1,0,0,0.0,9
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,16,L,小島満菜美,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,1,56.2,0
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,17,,川上雛菜,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,1,0,0,0.0,0
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,18,,ウィルハイトサラ,2,nan,□,■,nan,nan,14,3,1,21.4,14.3,1.50,2,0,1,0.0,1,0.50,3,0,1,0,-8.3,0,0,0,-,4
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,20,L,井上琴絵,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,NECレッドロケッツ,KUROBEアクアフェアリーズ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,147,50,9,34.0,27.9,16.67,15,2,2,13.3,7,2.33,79,3,1,27,12.0,59,15,16,39.0,60
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,2,,小西愛衣,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,4,,金杉由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,5,,菊池杏菜,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,1,1,0.0,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,6,,山城愛心,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,8,,道下ひなの,3,■,■,■,nan,nan,13,5,1,38.5,30.8,1.67,0,0,0,-,0,-,10,1,0,6,25.0,0,0,0,-,6
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,9,L,立石優華,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,12,3,54.0,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,10,,細沼綾,3,■,■,■,nan,nan,12,5,0,41.7,41.7,1.67,0,0,0,-,4,1.33,8,0,2,1,-3.1,1,0,0,0.0,9
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,11,,ラッツメレーテ,3,■,■,■,nan,nan,50,16,2,32.0,28.0,5.33,8,0,1,0.0,3,1.00,11,1,1,4,15.9,0,0,0,-,20
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,14,,小杉凜華,3,■,■,■,nan,nan,17,1,2,5.9,-5.9,0.33,1,0,0,0.0,1,0.33,18,1,2,9,15.3,17,10,3,67.6,3
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,16,,星加輝,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,18,,鈴木千代,1,nan,nan,□,nan,nan,3,1,1,33.3,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,19,,福本眸,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,1,25.0,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,20,,中山夏菜子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,26,,コクラムピンピチャヤ,3,■,■,■,nan,nan,53,17,4,32.1,24.5,5.67,6,2,1,33.3,0,-,14,1,2,5,12.5,33,12,7,47.0,18
2022-02-26,KUROBEアクアフェアリーズ,NECレッドロケッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,149,45,10,30.2,23.5,15.00,15,2,2,13.3,8,2.67,69,4,8,26,12.3,78,34,14,52.6,57
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,1,,芥川愛加,4,■,■,■,■,nan,5,1,0,20.0,20.0,0.25,0,0,0,-,4,1.00,6,0,0,1,4.2,1,0,0,0.0,5
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,2,,林琴奈,4,■,■,■,■,nan,36,18,1,50.0,47.2,4.50,3,1,1,33.3,1,0.25,16,1,1,1,6.2,23,6,12,52.2,20
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,4,,橘井友香,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,5,,柴田真果,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,6,,田中瑞稀,3,■,■,■,nan,nan,25,5,3,20.0,8.0,1.67,2,0,1,0.0,1,0.33,11,0,1,4,6.8,15,4,6,46.7,6
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,7,,ヌクジャンタットダオ,4,■,■,■,■,nan,11,6,2,54.5,36.4,1.50,0,0,0,-,3,0.75,15,1,1,2,8.3,1,0,1,50.0,10
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,8,,籾井あき,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,0,0,0,-,0,-,20,2,1,4,13.8,0,0,0,-,3
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,9,,榊原菜那,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,10,,ドルーズアンドレア,4,■,■,■,■,nan,48,17,1,35.4,33.3,4.25,16,7,0,43.8,1,0.25,7,0,3,2,-3.6,0,0,0,-,18
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,11,,目黒優佳,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,0,16.7,5,2,3,70.0,1
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,13,,西川有喜,2,nan,nan,□,■,nan,19,7,0,36.8,36.8,3.50,4,2,0,50.0,0,-,2,0,1,0,-12.5,6,3,3,75.0,7
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,19,6,62.9,0
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,16,,和田由紀子,2,□,□,nan,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,20,,西崎愛菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,JTマーヴェラス,久光スプリングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,151,56,7,37.1,32.5,14.00,25,10,2,40.0,10,2.50,89,5,8,16,7.9,86,34,31,57.6,71
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,2,,井上美咲,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,5,,井上愛里沙,4,■,■,■,■,nan,45,16,3,35.6,28.9,4.00,3,1,1,33.3,3,0.75,18,0,2,6,5.6,3,1,2,66.7,19
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,6,,石井優希,4,■,■,■,■,nan,39,13,4,33.3,23.1,3.25,3,1,0,33.3,1,0.25,10,1,1,2,12.5,24,8,9,52.1,15
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,8,,野本梨佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,10,,大竹里歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,11,,栄絵里香,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,0,0,5,8.3,0,0,0,-,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,13,,白澤明香里,1,■,nan,nan,nan,nan,10,4,0,40.0,40.0,4.00,0,0,0,-,0,-,1,0,0,0,0.0,6,2,2,50.0,4
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,14,,中川美柚,4,□,■,■,■,nan,26,4,0,15.4,15.4,1.00,0,0,0,-,2,0.50,14,3,1,1,21.4,23,10,8,60.9,9
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,15,,池谷優佳,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,16,,アキンラデウォフォルケ,4,■,■,■,■,nan,20,11,3,55.0,40.0,2.75,0,0,0,-,7,1.75,8,0,1,1,0.0,0,0,0,-,18
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,17,,濱松明日香,3,nan,□,□,□,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,18,L,戸江真奈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,14,3,67.4,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,19,,平山詩嫣,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,2,0.50,23,2,1,3,10.9,0,0,0,-,11
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,20,,荒木彩花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,久光スプリングス,JTマーヴェラス,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,153,56,10,36.6,30.1,14.00,6,2,1,33.3,15,3.75,95,6,6,18,9.5,81,36,24,59.3,77
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,1,,有田妃奈乃,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,3,L,森田茉莉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,3,9,34.1,0
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,4,,渡邊真恵,1,nan,nan,□,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,7,,合屋咲希,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,1,0,1,50.0,0
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,8,,高相みな実,2,■,■,nan,nan,nan,8,4,0,50.0,50.0,2.00,0,0,0,-,0,-,3,0,0,2,16.7,15,3,5,36.7,4
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,9,,山下遥香,5,□,□,■,■,■,0,0,0,,,-,0,0,0,-,1,0.20,15,0,2,1,-1.7,0,0,0,-,1
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,10,,綿引菜都美,5,■,■,■,■,■,6,1,0,16.7,16.7,0.20,0,0,0,-,5,1.00,19,0,2,3,1.3,0,0,0,-,6
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,11,,堀口あやか,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,12,,ジャンティタントゥイー,5,■,■,■,■,■,9,3,1,33.3,22.2,0.60,0,0,0,-,2,0.40,13,0,3,3,0.0,0,0,0,-,5
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,15,,鍋谷友理枝,4,nan,□,■,■,■,45,19,1,42.2,40.0,4.75,0,0,0,-,0,-,12,0,1,4,6.2,29,10,8,48.3,19
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,17,,田原愛里,3,■,■,□,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,4,1,0,0,25.0,0,0,0,-,2
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,23,,バルデスメリーサ,5,■,■,■,■,■,55,28,4,50.9,43.6,5.60,14,7,1,50.0,2,0.40,19,3,3,2,14.5,1,0,1,50.0,33
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,33,L,和才奈々美,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,35,,志摩美古都,5,■,■,■,■,■,34,17,1,50.0,47.1,3.40,0,0,0,-,0,-,22,1,0,7,12.5,23,9,5,50.0,18
2022-02-26,PFUブルーキャッツ,ヴィクトリーナ姫路,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,160,74,7,46.2,41.9,14.80,14,7,1,50.0,10,2.00,111,5,12,23,7.0,91,25,29,43.4,89
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,1,,貞包里穂,1,nan,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,2,,櫻井美樹,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,14,0,0,5,8.9,0,0,0,-,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,3,,大元朱菜,1,nan,nan,nan,□,nan,2,0,1,0.0,-50.0,-,0,0,0,-,0,-,1,0,0,0,0.0,1,1,0,100.0,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,4,L,花井萌里,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,13,4,60.0,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,5,,長野有紗,5,■,■,■,■,■,13,5,3,38.5,15.4,1.00,0,0,0,-,1,0.20,13,1,3,5,11.5,2,2,0,100.0,7
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,6,,プラクセレステ,5,■,■,■,■,■,42,17,1,40.5,38.1,3.40,8,3,1,37.5,2,0.40,16,1,1,6,14.1,6,1,4,50.0,20
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,7,,堀込奈央,3,□,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,8,,宮地佳乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,12,,孫田菜奈,3,□,nan,□,nan,□,9,5,0,55.6,55.6,1.67,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,5
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,13,,田中咲希,5,■,■,■,■,■,48,22,2,45.8,41.7,4.40,0,0,0,-,4,0.80,12,1,2,4,12.5,24,15,2,66.7,27
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,14,,佐々木千紘,5,■,■,■,■,■,15,5,1,33.3,26.7,1.00,0,0,0,-,0,-,21,1,4,8,9.5,3,3,0,100.0,6
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,18,,古市梨乃,1,nan,nan,nan,□,nan,3,1,0,33.3,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,1
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,21,,渡邉かや,5,■,■,■,■,■,37,14,1,37.8,35.1,2.80,2,0,0,0.0,2,0.40,19,0,0,6,7.9,35,15,10,57.1,16
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,22,,金田莉実,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0,0,-,0
2022-02-26,ヴィクトリーナ姫路,PFUブルーキャッツ,3,2,1,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,169,69,9,40.8,35.5,13.80,10,3,1,30.0,9,1.80,104,4,11,35,9.6,98,51,20,62.2,82
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,1,,井上奈々朱,3,■,■,■,nan,nan,10,5,2,50.0,30.0,1.67,0,0,0,-,0,-,11,1,1,4,15.9,0,0,0,-,6
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,4,,白井美沙紀,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,5,,中田紫乃,3,■,■,■,nan,nan,18,11,0,61.1,61.1,3.67,1,1,0,100.0,0,-,9,0,2,3,2.8,23,8,6,47.8,11
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,6,L,中島未来,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,5,2,46.2,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,7,,クランヤナ,3,■,■,■,nan,nan,34,20,0,58.8,58.8,6.67,7,3,0,42.9,1,0.33,12,1,1,2,10.4,0,0,0,-,22
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,8,,小川愛里奈,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,0,-,12,1,1,4,14.6,0,0,0,-,5
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,10,,関菜々巳,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,0,-,10,0,0,5,12.5,0,0,0,-,1
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,11,L,水杉玲奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,12,,石川真佑,3,■,■,■,nan,nan,22,12,1,54.5,50.0,4.00,6,2,0,33.3,0,-,15,0,3,5,3.3,14,11,2,85.7,12
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,13,,野呂加南子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,14,,大崎琴未,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,15,,坂本侑,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,16,,西川吉野,2,□,□,nan,nan,nan,5,2,0,40.0,40.0,1.00,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0,2
2022-02-27,東レアローズ,ヴィクトリーナ姫路,3,0,1,17,,樫村まどか,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
